run_id,method,n_bins,vehicles,start_hour,seed,energy_kwh,battery_remaining_mean_kwh,battery_remaining_min_kwh,battery_remaining_total_kwh,oracle_prep_s,runtime_s,makespan_s,served_bins,served_demand_kg,active_vehicles,exact_coverage,capacity_feasible,battery_feasible,return_feasible,feasible,exact_global_factor_graph,rounds,converged,total_demand_kg,target_total_demand_kg
aco_n84_k13_h04_s7,aco,84,13,4,7,85.56501173657486,173.41807602026347,159.76725599828472,2254.434988263425,14.381356199970469,23.660797300050035,2709.3933941401674,84,11700.0,13,True,True,True,True,True,,,,11700.0,11700.0
ga_n84_k13_h04_s7,ga,84,13,4,7,85.92715318900358,173.39021898546127,164.4084649905894,2254.0728468109965,14.381356199970469,23.43583139986731,2719.218576869273,84,11700.0,13,True,True,True,True,True,,,,11700.0,11700.0
nn_n84_k13_h04_s7,nn,84,13,4,7,106.59902338626344,171.80007512413357,162.290458800615,2233.4009766137365,14.381356199970469,0.3129297001287341,2807.1488386405213,84,11700.0,13,True,True,True,True,True,,,,11700.0,11700.0
proposed_n84_k13_h04_s7,proposed,84,13,4,7,83.14997897412285,173.60384777122133,161.35598983303586,2256.850021025877,14.381356199970469,2913.86305169994,3223.81704568004,84,11700.0,13,True,True,True,True,True,False,64.0,False,11700.0,11700.0
pso_n84_k13_h04_s7,pso,84,13,4,7,96.21017314306248,172.59921745053364,160.99245818557702,2243.789826856937,14.381356199970469,15.788625900167972,2824.00195249503,84,11700.0,13,True,True,True,True,True,,,,11700.0,11700.0
