,5177735574,1936511929,3828637008,3836498780,4172034616,414686133,436866548,13348481104,4553252209,436863423,2655442277,3835922959,3836301797,287725181,436837682,5209070013,3836537827,3828636306,3836538650,12866020498,3836538641,6615871591,3836302746,4459432946,5218111553,1936512035,3828636543,3828636433,3836538607,5209074448,436852012,414686147,287758984,3521360380,3836344343,436860298,282723804,3836538795,5209074443,3841733112,3836346829,3830874285,3836346995,1943132014,3830773342,3830897061,1936512086,414687713,3830773377,3809204427,3829360844,3809204393,3828659358,3841732870,3828659364,3835970692,414686124,3841557216,3836121918,3836121924,3841557210,436839376,287298430,2282620152,3841557729,3841557735,3809238046,298310629,307937275,5209314071,4166632838,4168324392,4166632835,3809237942,3841490810,3841490908,3841491313,3843314108,2724792086,436844851,5937708490,3841701785,3844428601,3844428522
5177735574,0.0,770.5240667480713,189.68038392252072,166.75950560855873,424.8635187214504,854.1754506244356,1109.3501166584263,185.8384790928637,847.4549565946602,1182.1218855062648,1341.4756847142921,1452.2415776404996,1740.9037956397938,1409.1302502503179,1048.9866837983323,688.3551379270971,869.7742194162779,1192.2280771614705,1197.1418776461587,1088.5925045782465,1341.2643325861495,1007.8111864523247,2161.302997612942,1118.4796451649313,2633.56967825102,2826.311905435322,1575.4414196724902,1721.1801353745664,1030.086806886643,1279.7219157044176,841.2769662101806,2684.9378322093867,1578.4666657424214,1341.2556653474505,2311.517422567174,1741.2966492595738,2218.33762057746,1473.9603819420815,1433.43594878066,1578.8494317990865,2262.173441088707,3389.5981956267597,2433.979170797071,2568.8642897831264,3335.017905870925,1842.8192225163461,3155.7291406802183,3088.5539635238797,3480.599731572257,2018.3376589934255,2388.8060544294435,2195.9849209803933,2314.043045944364,1976.4446997640553,2787.8980062213473,3141.804932039251,4202.8013721925745,2187.6266929558938,3065.2651379780887,3248.9068650167524,2006.0811423215398,4061.4032874469885,4169.288981270761,3485.635974308731,2339.2359784669006,2535.8671985856354,3092.0626717810896,3242.606475335538,2446.8932252852583,2384.4001524647106,2231.7098074907685,2819.569463970798,2503.252352869094,2793.5716211638687,2970.7916727110933,3228.570856470051,3698.0847836288476,3750.5475145863948,3361.5684668790323,3769.4500733106743,3113.78738849625,3025.381018381563,4426.12009730369,4589.026863973045
1936511929,770.524066748071,0.0,960.2044506705918,603.7645611395124,345.66054802662075,728.6552510612453,962.2093576033069,883.5835299730563,1617.9790233427311,411.5978187581936,570.951617966221,1287.6345081611323,970.3797288917228,2179.654316998389,1819.5107505464032,1458.8792046751682,1608.7615409666491,1962.7521439095417,1894.8869285263509,1190.9107402694226,2039.0093834663417,237.28711970425346,1996.695928133575,886.9158738773347,1863.0456115029483,2055.7878386872508,987.0426830089608,1132.7813987110371,1727.8318577668351,2050.245982452488,1539.022017090373,2123.7748231990654,2348.990732490493,2111.779732095522,2146.910353087807,2511.820716007645,2988.8616873255305,2171.7054328222735,2200.1960949677978,2349.373498547158,2097.566371609339,2619.0741288786885,2269.3721013177033,3339.388356531197,2564.493839122854,1072.295155768275,2385.205073932146,2527.3909545135584,2710.075664824186,2788.8617257414976,3159.3301211775147,2966.5089877284654,3084.567112692436,2746.9687665121273,3558.422072969418,2770.425411511029,3432.277305444504,2950.9826823974313,2633.135425002634,2687.743856006431,2703.8261932017317,3290.8792206989174,3398.7649145226887,3321.028904829363,3036.9810293470928,3233.6122494658275,3862.5867385291617,4013.13054208361,3217.4172920333294,3154.924219212781,3002.233874238839,3590.09353071887,3273.7764196171643,3564.0956879119403,3734.147662152631,3991.9268459115883,4395.82983450904,4521.071581334466,4132.092533627104,4539.974140058745,3870.9093112288456,3795.905085129634,5196.644164051762,5359.550930721117
3828637008,189.68038392252072,960.2044506705919,0.0,356.4398895310795,614.5439026439711,1043.8558345469562,1299.0305005809469,375.5188630153844,657.7745726721394,1371.8022694287854,1531.1560686368127,1641.9219615630202,1930.5841795623144,1219.4498663277973,859.3062998758114,498.67475400457636,680.0938354937571,1002.5476932389498,1386.822261568679,1278.2728885007668,1530.94471650867,1197.4915703748454,2350.9833815354623,1308.1600290874517,2823.2500621735403,3015.9922893578423,1765.121803595011,1910.8605192970872,1219.7671908091634,1090.0415317818968,1030.9573501327013,2874.618216131907,1388.7862818199008,1151.57528142493,2501.1978064896944,1551.616265337053,2028.657236654939,1663.640765864602,1243.7555648581392,1389.1690478765659,2451.8538250112274,3579.27857954928,2623.6595547195916,2379.1839058606056,3524.6982897934454,2032.499606438867,3345.4095246027387,3278.2343474464,3670.2801154947774,1828.657275070905,2199.1256705069227,2006.3045370578727,2124.3626620218433,1786.7643158415347,2598.2176222988264,3331.4853159617714,4392.481756115096,1997.946309033373,3254.945521900609,3438.5872489392727,2021.534080735515,4251.083671369509,4358.96936519328,3675.3163582312513,2460.6662517998557,2603.672444789611,2902.3822878585693,3052.9260914130177,2257.212841362738,2194.7197685421897,2042.0294235682481,2629.8890800482777,2313.5719689465736,2603.8912372413483,2781.1112887885724,3038.8904725475304,3765.890029832823,3560.8671306638744,3171.888082956512,3579.769689388154,2924.1070045737297,2835.7006344590427,4236.43971338117,4399.346480050524
3836498780,166.75950560855873,603.7645611395125,356.4398895310794,0.0,258.10401311289166,985.6357370258513,1240.810403059842,317.29876549427956,1014.2144622032188,1015.3623798977059,1174.716179105733,1583.7018640419153,1574.1442900312347,1575.8897558588767,1215.7461894068908,855.1146435356557,1036.5337250248365,1358.9875827700293,1328.6021640475742,1220.0527909796622,1472.724618987565,841.0516808437659,2292.7632840143574,1172.4740799528363,2466.81017264246,2659.552399826762,1408.6819140639313,1554.4206297660076,1161.5470932880585,1446.481421312976,972.7372526115967,2727.5393843385773,1745.22617135098,1508.0151709560091,2442.9777089685895,1908.0561548681324,2385.097126186018,1605.420668343497,1600.1954543892184,1745.608937407645,2393.6337274901225,3222.8386900182,2565.439457198487,2735.623795391685,3168.2584002623653,1676.0597169077873,2988.969635071658,3131.1555156530703,3313.8402259636973,2185.0971646019843,2555.565560038002,2362.744426588952,2480.802551552923,2143.2042053726145,2954.6575118299056,3273.265218440666,4036.0418665840157,2354.3861985644517,3196.725424379504,3291.508417145943,2137.541428722955,3894.6437818384293,4002.5294756622006,3617.096260710147,2470.696264868316,2667.327484987051,3258.8221773896485,3409.365980944097,2613.6527308938166,2551.159658073269,2398.469313099327,2986.328969579357,2670.0118584776524,2960.3311267724275,3137.551178319651,3395.330362078609,3829.545070030263,3917.307020194953,3528.3279724875906,3936.2095789192326,3280.5468941048084,3192.1405239901214,4592.8796029122495,4755.786369581604
4172034616,424.86351872145036,345.6605480266207,614.543902643971,258.10401311289166,0.0,922.3626732186196,1155.916779760681,575.4027786071712,1272.3184753161104,757.2583667848141,916.6121659928415,1498.8082407427544,1316.0402769183434,1833.9937689717683,1473.8502025197824,1113.2186566485475,1294.637738137728,1617.091595882921,1586.7061771604658,1384.6181624267967,1730.8286321004566,582.9476677308742,2207.869660715197,919.5437812442044,2208.706159529569,2401.448386713871,1150.5779009510402,1296.3166166531164,1419.65110640095,1704.5854344258676,1230.841265724488,2469.435371225686,2003.3301844638715,1766.119184068901,2358.084085669429,2166.160167981024,2643.2011392989098,1863.5246814563886,1858.29946750211,2003.7129505205369,2308.7401041909616,2964.734676905309,2480.545833899326,2993.7278085045764,2910.154387149474,1417.9557037948957,2730.865621958767,2873.051502540179,3055.736212850806,2443.2011777148764,2813.669573150894,2620.848439701844,2738.9065646658146,2401.3082184855066,3212.761524942797,3116.0859595376496,3777.9378534711245,2612.4902116773437,2978.7959730292546,3033.404404033052,2395.645441835846,3636.539768725538,3744.4254625493095,3532.202637410986,2728.8002779812073,2925.431498099942,3516.9261905025405,3667.469994056989,2871.7567440067087,2809.26367118616,2656.573326212218,3244.432982692249,2928.1158715905435,3218.435139885319,3395.6551914325432,3653.434375191501,4087.6490831431543,4175.411033307846,3786.4319856004827,4194.313592032125,3538.6509072176996,3450.244537103013,4850.983616025142,5013.890382694496
414686133,854.1754506244355,728.6552510612453,1043.8558345469562,985.6357370258513,922.3626732186196,0.0,255.1746660339907,725.4635356918138,1665.168605760497,1071.1374737061092,1230.4912729141365,598.0661270160635,1629.9193838396382,2226.8438994161547,1866.700332964169,1461.0985801603167,1519.34833987128,2009.9417263273076,1687.1502786427768,462.2554892081772,1831.2727335827676,965.9423707654987,1307.1275469885068,1463.6179990693338,2522.5852664508643,2641.489066041939,1601.0170968950515,1746.7558125971277,1520.095207883261,1988.531213138995,1272.2866271103358,1830.7623815849524,2396.180314908259,2099.7400053616693,1457.341971942739,2559.010298425411,3057.8393103938247,1963.9687829386996,2110.7828938724288,2337.3337718133052,1407.9979904642712,3042.0090585336625,1579.8037201726358,3408.3659795994913,2987.428768777828,1800.95040682952,2737.3091979880614,2234.378512899446,3133.01059447916,2823.992890873473,3206.519703595281,3001.6401528604406,3131.7566951102012,2747.7022199108333,3627.399696037712,2287.629481414816,3855.212235099478,2743.246032513857,2211.089687353653,2394.731414392318,2496.089543318157,3713.814150353892,3713.8346319915486,2631.460523684295,2829.2443794635183,3025.875599582253,3897.717903661137,4048.2617072155854,3205.3775652994773,3069.4290434241584,2916.7386984502164,3625.2246958508454,3188.281243828542,3604.2339307353996,3526.4110122690563,3784.190196028014,4188.093184625465,4556.202746466442,4120.052806893252,4527.934413324893,3798.8162794556983,3731.9567171205354,5184.60443731791,5347.511203987265
436866548,1109.3501166584265,962.2093576033067,1299.030500580947,1240.8104030598422,1155.9167797606813,255.17466603399072,0.0,980.6382017258046,1920.343271794488,882.5275420630568,1039.8312304078015,342.8914609820729,1439.2593413333032,2482.0185654501456,2121.87499899816,1716.2732461943076,1774.5230059052708,2265.1163923612985,1942.3249446767672,717.430155242168,2086.447399616758,1033.4402672884657,1051.952880954516,1697.1721056113956,2331.9252239445286,2386.314400007949,1688.8000067367075,1834.5387224387837,1775.2698739172515,2243.7058791729864,1527.4612931443262,1575.5877155509618,2651.35498094225,2354.9146713956598,1202.1673059087484,2814.1849644594017,3313.013976427815,2219.14344897269,2365.9575599064196,2592.5084378472957,1152.8233244302803,2786.8343924996716,1324.629054138645,3663.5406456334817,2732.254102743837,1618.1990217441826,2482.1345319540706,1979.203846865455,2877.835928445169,3079.1675569074637,3461.6943696292724,3256.8148188944315,3386.9313611441917,3002.8768859448246,3882.5743620717026,2032.4548153808248,3600.037569065487,2998.4206985478477,1955.9150213196626,2139.556748358327,2751.264209352148,3458.6394843199005,3458.6599659575577,2376.285857650304,3084.419045497509,3281.050265616244,4152.892569695127,4303.436373249577,3460.5522313334677,3324.6037094581493,3171.9133644842072,3880.3993618848363,3443.4559098625327,3859.4085967693904,3781.585678303047,4039.364862062005,4443.267850659456,4811.377412500432,4375.227472927242,4783.109079358884,4053.990945489689,3987.131383154526,5439.779103351901,5602.685870021255
13348481104,185.83847909286368,883.5835299730563,375.5188630153844,317.29876549427956,575.4027786071713,725.4635356918141,980.638201725805,0.0,957.9718886894791,1295.1813487312497,1454.535147939277,1323.5296627078783,1853.9632588647787,1519.6471823451368,1159.5036158931512,735.6350444685028,793.8848041794661,1302.7450092562894,1011.303398553295,919.2749959573808,1155.4258534932858,1120.8706496773098,2032.591082680321,1304.3181242577948,2746.629141476005,2939.371368660307,1722.3965251153095,1868.1352408173857,844.2483277937793,1263.0676774471813,671.9594575893152,2556.225917276766,1688.9835978372403,1374.2764696698555,2182.805507634553,1843.3752617535124,2350.642593322808,1288.1219028492178,1385.3193581806152,1611.8702361214914,2133.4615261560857,3502.6576588517446,2305.2672558644504,2701.1692625284745,3448.07736909591,1955.878685741331,3268.788603905203,2959.842048591259,3593.659194797242,2098.529355181659,2499.3229865242624,2276.1766171686268,2424.559978039183,2022.238684219018,2920.2029789666954,3013.09301710663,4315.860835417559,2067.399152424376,2936.553223045468,3120.1949500841315,1820.242663228676,4174.4627506719735,4282.348444495745,3356.92405937611,2153.397499374037,2350.028719492772,3172.254367969323,3322.7981715237715,2479.914029607663,2343.965507732345,2191.275162758403,2899.7611601590315,2462.8177081367285,2878.7703950435857,2850.5641321795756,3108.343315938533,3512.246304535984,3830.739210774628,3394.589271201437,3802.470877633079,3073.352743763885,3006.493181428722,4459.140901626095,4622.0476682954495
4553252209,847.4549565946601,1617.9790233427314,657.7745726721394,1014.2144622032188,1272.3184753161104,1665.1686057604973,1920.343271794488,957.9718886894792,0.0,2029.576842100925,2188.930641308952,2263.2347327765615,2588.3587522344546,561.6752936556578,201.53172720367206,982.119473429657,1163.5385549188377,344.77312056681046,1969.2752872427739,1874.6941438993147,2113.397742182765,1855.2661430469848,2972.2961527490042,1965.9346017595913,3481.024634845681,3673.766862029983,2372.0890098093273,2226.350294107251,1802.2202164832584,1489.710633401982,1627.378605531249,3495.930987345449,731.0117091477614,1481.9200912036324,3122.5105777032363,893.8416926649134,1392.670704633329,2246.0937915386967,1643.4246664782245,1719.5138576552683,3073.1665962247694,4237.053152221421,3244.9723259331336,1743.1973738389959,4182.472862465586,2690.274179111007,4003.184097274879,3899.547118659942,4328.054688166917,1170.8827023987658,1541.3510978347833,1348.5299643857336,1466.5880893497038,1128.9897431693953,1962.2310902772165,3952.7980871753134,5050.256328787236,2397.6154106534577,3876.258293114151,4059.9000201528147,2504.9788001605953,4908.858244041649,5016.743937865418,4296.629129444792,2944.1109712249363,3003.3415464096956,2244.6077151864306,2395.151518740879,2371.16638920065,2594.388870162275,2441.698525188333,1972.114507376139,2713.2410705666584,1946.1166645692088,3180.7803904086572,3438.559574167615,4165.559131452907,2903.0925579917357,3285.841630794424,3511.5822729376127,3323.7761061938145,3235.3697360791275,3814.965498109217,3903.2681723795813
