,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,0.0,78635.58176772183,189.68038392252072,166.75950560855873,78635.58176772183,854.1754506244356,78635.58176772183,185.8384790928637,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,1088.5925045782465,78635.58176772183,78635.58176772183,78635.58176772183,1118.4796451649313,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,841.2769662101806,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183
1,78635.58176772183,0.0,78635.58176772183,78635.58176772183,345.66054802662075,728.6552510612453,962.2093576033068,883.5835299730563,78635.58176772183,411.5978187581936,78635.58176772183,1287.6345081611323,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,1608.7615409666491,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,237.28711970425343,78635.58176772183,886.9158738773347,78635.58176772183,78635.58176772183,987.0426830089608,78635.58176772183,78635.58176772183,78635.58176772183,1539.022017090373,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,3870.9093112288456,78635.58176772183,78635.58176772183,78635.58176772183
2,189.68038392252072,78635.58176772183,0.0,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,657.7745726721394,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,498.6747540045764,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,2028.657236654939,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183
3,166.75950560855873,78635.58176772183,78635.58176772183,0.0,258.10401311289166,985.6357370258512,78635.58176772183,317.2987654942796,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,1220.0527909796622,78635.58176772183,78635.58176772183,78635.58176772183,1172.4740799528363,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,972.7372526115968,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183
4,78635.58176772183,345.66054802662075,78635.58176772183,258.10401311289166,0.0,922.3626732186196,1155.916779760681,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,919.5437812442044,78635.58176772183,78635.58176772183,1150.5779009510402,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183
5,854.1754506244356,728.6552510612453,78635.58176772183,985.6357370258512,922.3626732186196,0.0,255.1746660339907,725.4635356918138,1665.168605760497,1071.1374737061092,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,1687.1502786427768,462.2554892081772,78635.58176772183,78635.58176772183,78635.58176772183,1463.6179990693338,78635.58176772183,78635.58176772183,1601.0170968950515,78635.58176772183,1520.095207883261,78635.58176772183,1272.2866271103358,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183
6,78635.58176772183,962.2093576033068,78635.58176772183,78635.58176772183,1155.916779760681,255.1746660339907,0.0,78635.58176772183,78635.58176772183,882.5275420630568,1039.8312304078015,342.8914609820729,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,1033.4402672884655,78635.58176772183,1697.1721056113956,78635.58176772183,78635.58176772183,1688.8000067367077,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183
7,185.8384790928637,883.5835299730563,78635.58176772183,317.2987654942796,78635.58176772183,725.4635356918138,78635.58176772183,0.0,957.9718886894792,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,735.6350444685028,793.8848041794661,78635.58176772183,1011.303398553295,919.2749959573808,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,1722.3965251153095,78635.58176772183,844.2483277937793,78635.58176772183,671.9594575893152,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,1843.3752617535124,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,2098.529355181659,78635.58176772183,78635.58176772183,78635.58176772183,2022.238684219018,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183
8,78635.58176772183,78635.58176772183,657.7745726721394,78635.58176772183,78635.58176772183,1665.168605760497,78635.58176772183,957.9718886894792,0.0,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,201.5317272036721,982.119473429657,78635.58176772183,344.77312056681046,78635.58176772183,1874.694143899315,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,2226.350294107251,78635.58176772183,1489.710633401982,1627.378605531249,78635.58176772183,78635.58176772183,1481.9200912036324,78635.58176772183,78635.58176772183,1392.670704633329,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,1466.5880893497038,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,2371.16638920065,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183
9,78635.58176772183,411.5978187581936,78635.58176772183,78635.58176772183,78635.58176772183,1071.1374737061092,882.5275420630568,78635.58176772183,78635.58176772183,0.0,159.35379920802728,953.600198236768,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,253.0024548417037,1652.2853493220762,78635.58176772183,78635.58176772183,78635.58176772183,854.9508157166947,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183,78635.58176772183
