run_id,method,n_bins,vehicles,start_hour,seed,energy_kwh,battery_remaining_mean_kwh,battery_remaining_min_kwh,battery_remaining_total_kwh,oracle_prep_s,runtime_s,makespan_s,served_bins,served_demand_kg,active_vehicles,exact_coverage,capacity_feasible,battery_feasible,return_feasible,feasible,exact_global_factor_graph,rounds,converged,total_demand_kg,target_total_demand_kg
aco_n84_k10_h19_s7,aco,84,10,19,7,107.9254794501688,169.20745205498312,155.24509253454517,1692.0745205498313,14.297043800004758,24.220638600061648,3499.705423390345,84,11700.0,10,True,True,True,True,True,,,,11700.0,11700.0
ga_n84_k10_h19_s7,ga,84,10,19,7,121.81612778878532,167.81838722112147,159.4744144209301,1678.1838722112147,14.297043800004758,18.18511989992112,2630.867359953087,84,11700.0,10,True,True,True,True,True,,,,11700.0,11700.0
nn_n84_k10_h19_s7,nn,84,10,19,7,133.25157379262507,166.67484262073748,156.79361035237577,1666.748426207375,14.297043800004758,0.2490704000229016,3243.9336062442267,84,11700.0,10,True,True,True,True,True,,,,11700.0,11700.0
proposed_n84_k10_h19_s7,proposed,84,10,19,7,102.89497529922248,169.71050247007776,153.50622150142885,1697.1050247007774,14.297043800004758,1987.4486378000583,3182.865003632006,84,11700.0,10,True,True,True,True,True,False,59.0,True,11700.0,11700.0
pso_n84_k10_h19_s7,pso,84,10,19,7,129.74184701149977,167.02581529885003,156.99927902276107,1670.2581529885003,14.297043800004758,11.346990499994718,3063.826086329762,84,11700.0,10,True,True,True,True,True,,,,11700.0,11700.0
