epoch,elapsed_s,elapsed_min,traffic_state,traffic_change,center_bins,peak_tt_multiplier,speed_multiplier,recovery_progress,disruption_region_edges,disruption_region_length_km,disruption_region_speed_kmh,affected_edges,affected_length_km,network_speed_kmh_at_start_hour,speed_change_from_previous_pct
46,2760.0,46.0,recovering,recovering,7 11 57 73,1.3054830287206267,0.766,0.64,3397,125.44254,23.217629994604437,3397,125.44254,33.85414627899872,0.39985987396484735
47,2820.0,47.0,recovering,recovering,7 11 57 73,1.2626262626262625,0.792,0.68,3397,125.44254,24.005695764656288,3397,125.44254,33.98110186663873,0.3750075000968689
48,2880.0,48.0,recovering,recovering,7 11 57 73,1.2224938875305624,0.818,0.72,3397,125.44254,24.793761534708132,3397,125.44254,34.10085328495213,0.35240593075342996
49,2940.0,49.0,recovering,recovering,7 11 57 73,1.1848341232227486,0.8440000000000001,0.76,3397,125.44254,25.58182730475999,3397,125.44254,34.21399682278319,0.3317909287653631
50,3000.0,50.0,recovering,recovering,7 11 57 73,1.1494252873563218,0.87,0.8,3397,125.44254,26.369893074811834,3397,125.44254,34.321064729417685,0.312935981110507
51,3060.0,51.0,recovering,recovering,7 11 57 73,1.1160714285714286,0.896,0.84,3397,125.44254,27.157958844863682,3397,125.44254,34.422533586854556,0.29564600701299515
52,3120.0,52.0,recovering,recovering,7 11 57 73,1.0845986984815619,0.922,0.88,3397,125.44254,27.946024614915522,3397,125.44254,34.518831402077744,0.27975225873542175
53,3180.0,53.0,recovering,recovering,7 11 57 73,1.0548523206751055,0.9480000000000001,0.92,3397,125.44254,28.734090384967374,3397,125.44254,34.610343641964526,0.26510816319602615
54,3240.0,54.0,recovering,recovering,7 11 57 73,1.026694045174538,0.974,0.96,3397,125.44254,29.522156155019218,3397,125.44254,34.69741839028319,0.2515859109040619
55,3300.0,55.0,normal,recovered,7 11 57 73,1.0,1.0,1.0,3397,125.44254,30.31022192507107,0,0.0,34.78037077224997,0.23907364240680629
56,3360.0,56.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,30.31022192507107,0,0.0,34.78037077224997,0.0
57,3420.0,57.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,30.31022192507107,0,0.0,34.78037077224997,0.0
58,3480.0,58.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,30.31022192507107,0,0.0,34.78037077224997,0.0
59,3540.0,59.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,30.31022192507107,0,0.0,34.78037077224997,0.0
60,3600.0,60.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,7.8850994464067625
61,3660.0,61.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
62,3720.0,62.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
63,3780.0,63.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
64,3840.0,64.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
65,3900.0,65.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
66,3960.0,66.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
67,4020.0,67.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
68,4080.0,68.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
69,4140.0,69.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
70,4200.0,70.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
71,4260.0,71.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
72,4320.0,72.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
73,4380.0,73.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
74,4440.0,74.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
75,4500.0,75.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
76,4560.0,76.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
77,4620.0,77.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
78,4680.0,78.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
79,4740.0,79.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
80,4800.0,80.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
81,4860.0,81.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
82,4920.0,82.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
83,4980.0,83.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
84,5040.0,84.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
85,5100.0,85.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
86,5160.0,86.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
87,5220.0,87.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
88,5280.0,88.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
89,5340.0,89.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
90,5400.0,90.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
91,5460.0,91.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
92,5520.0,92.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
93,5580.0,93.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
94,5640.0,94.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
95,5700.0,95.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
96,5760.0,96.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
97,5820.0,97.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
98,5880.0,98.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
99,5940.0,99.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
100,6000.0,100.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
101,6060.0,101.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
102,6120.0,102.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
103,6180.0,103.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
104,6240.0,104.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
105,6300.0,105.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
106,6360.0,106.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
107,6420.0,107.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
108,6480.0,108.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
109,6540.0,109.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
110,6600.0,110.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
111,6660.0,111.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
112,6720.0,112.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
113,6780.0,113.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
114,6840.0,114.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
115,6900.0,115.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
116,6960.0,116.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
117,7020.0,117.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
118,7080.0,118.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
119,7140.0,119.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,35.84997090442466,0,0.0,37.52283759547087,0.0
120,7200.0,120.0,normal,normal,7 11 57 73,1.0,1.0,1.0,3397,125.44254,32.27750154380893,0,0.0,36.05515527688146,-3.91143744087884
