epoch,elapsed_s,elapsed_min,traffic_state,traffic_change,center_bins,peak_tt_multiplier,speed_multiplier,recovery_progress,disruption_region_edges,disruption_region_length_km,disruption_region_speed_kmh,affected_edges,affected_length_km,network_speed_kmh_at_start_hour,speed_change_from_previous_pct
12,720.0,12.0,degrading,degrading,4 5 32 67,1.1494252873563218,0.87,0.0,3297,115.79608999999999,23.787325806390665,3297,115.79608999999999,34.310498050478834,-0.7224443834055183
13,780.0,13.0,degrading,degrading,4 5 32 67,1.2422360248447206,0.8049999999999999,0.0,3297,115.79608999999999,22.010111809361476,3297,115.79608999999999,34.02499013221328,-0.832129915005908
14,840.0,14.0,degrading,degrading,4 5 32 67,1.3513513513513513,0.74,0.0,3297,115.79608999999999,20.23289781233229,3297,115.79608999999999,33.6953435654809,-0.9688366269952065
15,900.0,15.0,degrading,degrading,4 5 32 67,1.4814814814814814,0.675,0.0,3297,115.79608999999999,18.455683815303104,3297,115.79608999999999,33.31046532709174,-1.1422297494643852
16,960.0,16.0,degrading,degrading,4 5 32 67,1.639344262295082,0.61,0.0,3297,115.79608999999999,16.678469818273914,3297,115.79608999999999,32.855205282099924,-1.3667177582822543
17,1020.0,17.0,degrading,degrading,4 5 32 67,1.8348623853211008,0.545,0.0,3297,115.79608999999999,14.901255821244728,3297,115.79608999999999,32.30831473973112,-1.6645476346080268
18,1080.0,18.0,degrading,degrading,4 5 32 67,2.0833333333333335,0.48,0.0,3297,115.79608999999999,13.124041824215539,3297,115.79608999999999,31.639034432342793,-2.071541994003412
19,1140.0,19.0,degrading,degrading,4 5 32 67,2.409638554216868,0.4149999999999999,0.0,3297,115.79608999999999,11.346827827186349,3297,115.79608999999999,30.801103123260912,-2.6484098649524834
20,1200.0,20.0,disrupted,holding,4 5 32 67,2.857142857142857,0.35,0.0,3297,115.79608999999999,9.569613830157163,3297,115.79608999999999,29.721583997399517,-3.5048066997514282
21,1260.0,21.0,disrupted,disrupted,4 5 32 67,2.857142857142857,0.35,0.0,3297,115.79608999999999,9.569613830157163,3297,115.79608999999999,29.721583997399517,0.0
22,1320.0,22.0,disrupted,disrupted,4 5 32 67,2.857142857142857,0.35,0.0,3297,115.79608999999999,9.569613830157163,3297,115.79608999999999,29.721583997399517,0.0
23,1380.0,23.0,disrupted,disrupted,4 5 32 67,2.857142857142857,0.35,0.0,3297,115.79608999999999,9.569613830157163,3297,115.79608999999999,29.721583997399517,0.0
24,1440.0,24.0,disrupted,disrupted,4 5 32 67,2.857142857142857,0.35,0.0,3297,115.79608999999999,9.569613830157163,3297,115.79608999999999,29.721583997399517,0.0
25,1500.0,25.0,disrupted,disrupted,4 5 32 67,2.857142857142857,0.35,0.0,3297,115.79608999999999,9.569613830157163,3297,115.79608999999999,29.721583997399517,0.0
26,1560.0,26.0,disrupted,disrupted,4 5 32 67,2.857142857142857,0.35,0.0,3297,115.79608999999999,9.569613830157163,3297,115.79608999999999,29.721583997399517,0.0
27,1620.0,27.0,disrupted,disrupted,4 5 32 67,2.857142857142857,0.35,0.0,3297,115.79608999999999,9.569613830157163,3297,115.79608999999999,29.721583997399517,0.0
28,1680.0,28.0,disrupted,disrupted,4 5 32 67,2.857142857142857,0.35,0.0,3297,115.79608999999999,9.569613830157163,3297,115.79608999999999,29.721583997399517,0.0
29,1740.0,29.0,disrupted,disrupted,4 5 32 67,2.857142857142857,0.35,0.0,3297,115.79608999999999,9.569613830157163,3297,115.79608999999999,29.721583997399517,0.0
30,1800.0,30.0,recovering,recovering,4 5 32 67,2.857142857142857,0.35,0.0,3297,115.79608999999999,9.569613830157163,3297,115.79608999999999,29.721583997399517,0.0
31,1860.0,31.0,recovering,recovering,4 5 32 67,2.6595744680851063,0.376,0.04,3297,115.79608999999999,10.28049942896884,3297,115.79608999999999,30.188704347402066,1.5716536172615259
32,1920.0,32.0,recovering,recovering,4 5 32 67,2.4875621890547266,0.40199999999999997,0.08,3297,115.79608999999999,10.991385027780513,3297,115.79608999999999,30.607523974755804,1.3873388620263105
33,1980.0,33.0,recovering,recovering,4 5 32 67,2.336448598130841,0.428,0.12,3297,115.79608999999999,11.70227062659219,3297,115.79608999999999,30.985166120541283,1.2338212855667274
34,2040.0,34.0,recovering,recovering,4 5 32 67,2.2026431718061676,0.45399999999999996,0.16,3297,115.79608999999999,12.413156225403863,3297,115.79608999999999,31.327418971026407,1.1045700034450823
35,2100.0,35.0,recovering,recovering,4 5 32 67,2.0833333333333335,0.48,0.2,3297,115.79608999999999,13.124041824215539,3297,115.79608999999999,31.639034432342793,0.9947051865478951
36,2160.0,36.0,recovering,recovering,4 5 32 67,1.976284584980237,0.506,0.24,3297,115.79608999999999,13.834927423027215,3297,115.79608999999999,31.923950106466968,0.9005194982591558
37,2220.0,37.0,recovering,recovering,4 5 32 67,1.8796992481203008,0.532,0.28,3297,115.79608999999999,14.54581302183889,3297,115.79608999999999,32.18545655326324,0.8191544151777697
38,2280.0,38.0,recovering,recovering,4 5 32 67,1.7921146953405016,0.558,0.32,3297,115.79608999999999,15.256698620650567,3297,115.79608999999999,32.42632495164275,0.7483765158990296
39,2340.0,39.0,recovering,recovering,4 5 32 67,1.7123287671232879,0.584,0.36,3297,115.79608999999999,15.967584219462239,3297,115.79608999999999,32.64890568312535,0.6864198511997044
40,2400.0,40.0,recovering,recovering,4 5 32 67,1.639344262295082,0.61,0.4,3297,115.79608999999999,16.678469818273914,3297,115.79608999999999,32.855205282099924,0.6318729361921571
41,2460.0,41.0,recovering,recovering,4 5 32 67,1.572327044025157,0.636,0.44,3297,115.79608999999999,17.389355417085593,3297,115.79608999999999,33.04694709581491,0.5835964562347362
42,2520.0,42.0,recovering,recovering,4 5 32 67,1.5105740181268883,0.6619999999999999,0.48,3297,115.79608999999999,18.100241015897264,3297,115.79608999999999,33.22561954037959,0.5406624825181172
43,2580.0,43.0,recovering,recovering,4 5 32 67,1.4534883720930234,0.688,0.52,3297,115.79608999999999,18.811126614708936,3297,115.79608999999999,33.3925148144014,0.502308990262712
44,2640.0,44.0,recovering,recovering,4 5 32 67,1.400560224089636,0.714,0.56,3297,115.79608999999999,19.522012213520615,3297,115.79608999999999,33.548760201463345,0.46790542111119215
45,2700.0,45.0,recovering,recovering,4 5 32 67,1.3513513513513513,0.74,0.6,3297,115.79608999999999,20.23289781233229,3297,115.79608999999999,33.6953435654809,0.436926321978226
46,2760.0,46.0,recovering,recovering,4 5 32 67,1.3054830287206267,0.766,0.64,3297,115.79608999999999,20.94378341114396,3297,115.79608999999999,33.83313425811076,0.4089309621137849
47,2820.0,47.0,recovering,recovering,4 5 32 67,1.2626262626262625,0.792,0.68,3297,115.79608999999999,21.65466900995564,3297,115.79608999999999,33.96290037337764,0.383547425068298
48,2880.0,48.0,recovering,recovering,4 5 32 67,1.2224938875305624,0.818,0.72,3297,115.79608999999999,22.36555460876731,3297,115.79608999999999,34.08532307300244,0.360460085207448
49,2940.0,49.0,recovering,recovering,4 5 32 67,1.1848341232227486,0.8440000000000001,0.76,3297,115.79608999999999,23.07644020757899,3297,115.79608999999999,34.201008546655146,0.3393996688983547
50,3000.0,50.0,recovering,recovering,4 5 32 67,1.1494252873563218,0.87,0.8,3297,115.79608999999999,23.787325806390665,3297,115.79608999999999,34.310498050478834,0.32013530733845386
51,3060.0,51.0,recovering,recovering,4 5 32 67,1.1160714285714286,0.896,0.84,3297,115.79608999999999,24.49821140520234,3297,115.79608999999999,34.41427637472863,0.30246813700318675
52,3120.0,52.0,recovering,recovering,4 5 32 67,1.0845986984815619,0.922,0.88,3297,115.79608999999999,25.209097004014012,3297,115.79608999999999,34.51277902002691,0.28622611216841953
53,3180.0,53.0,recovering,recovering,4 5 32 67,1.0548523206751055,0.9480000000000001,0.92,3297,115.79608999999999,25.91998260282569,3297,115.79608999999999,34.60639830631021,0.27125977374633514
54,3240.0,54.0,recovering,recovering,4 5 32 67,1.026694045174538,0.974,0.96,3297,115.79608999999999,26.630868201637362,3297,115.79608999999999,34.695488595183036,0.25743877789379255
55,3300.0,55.0,normal,recovered,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,27.341753800449037,0,0.0,34.78037077224997,0.24464903220504652
56,3360.0,56.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,27.341753800449037,0,0.0,34.78037077224997,0.0
57,3420.0,57.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,27.341753800449037,0,0.0,34.78037077224997,0.0
58,3480.0,58.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,27.341753800449037,0,0.0,34.78037077224997,0.0
59,3540.0,59.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,27.341753800449037,0,0.0,34.78037077224997,0.0
60,3600.0,60.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,7.8850994464067625
61,3660.0,61.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
62,3720.0,62.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
63,3780.0,63.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
64,3840.0,64.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
65,3900.0,65.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
66,3960.0,66.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
67,4020.0,67.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
68,4080.0,68.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
69,4140.0,69.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
70,4200.0,70.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
71,4260.0,71.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
72,4320.0,72.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
73,4380.0,73.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
74,4440.0,74.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
75,4500.0,75.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
76,4560.0,76.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
77,4620.0,77.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
78,4680.0,78.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
79,4740.0,79.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
80,4800.0,80.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
81,4860.0,81.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
82,4920.0,82.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
83,4980.0,83.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
84,5040.0,84.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
85,5100.0,85.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
86,5160.0,86.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
87,5220.0,87.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
88,5280.0,88.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
89,5340.0,89.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
90,5400.0,90.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
91,5460.0,91.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
92,5520.0,92.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
93,5580.0,93.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
94,5640.0,94.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
95,5700.0,95.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
96,5760.0,96.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
97,5820.0,97.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
98,5880.0,98.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
99,5940.0,99.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
100,6000.0,100.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
101,6060.0,101.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
102,6120.0,102.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
103,6180.0,103.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
104,6240.0,104.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
105,6300.0,105.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
106,6360.0,106.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
107,6420.0,107.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
108,6480.0,108.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
109,6540.0,109.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
110,6600.0,110.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
111,6660.0,111.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
112,6720.0,112.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
113,6780.0,113.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
114,6840.0,114.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
115,6900.0,115.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
116,6960.0,116.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
117,7020.0,117.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
118,7080.0,118.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
119,7140.0,119.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,31.499949104761328,0,0.0,37.52283759547087,0.0
120,7200.0,120.0,normal,normal,4 5 32 67,1.0,1.0,1.0,3297,115.79608999999999,28.7039128926621,0,0.0,36.05515527688146,-3.91143744087884
