method,policy,epoch,elapsed_s,elapsed_min,replan_epoch,traffic_state,traffic_change,center_bins,affected_edges,peak_tt_multiplier,speed_multiplier,recovery_progress,network_speed_kmh,sim_hour,remaining_bins_before,served_bins_epoch,remaining_bins_after,epoch_energy_kwh,epoch_energy_per_served_bin_kwh,cumulative_energy_kwh,epoch_operating_s,cumulative_operating_s,oracle_runtime_s,solver_runtime_s,planning_runtime_s,cumulative_planning_runtime_s,compute_wait_aux_energy_kwh,cumulative_compute_wait_aux_energy_kwh,latency_adjusted_energy_kwh,latency_adjusted_time_s,planned_remaining_energy_kwh,planned_remaining_makespan_s,incumbent_plan_energy_kwh,candidate_plan_energy_kwh,candidate_energy_improvement_kwh,replan_attempted,replan_accepted,acceptance_reason,candidate_next_choice_changes,candidate_reassigned_bins,next_choice_changes,reassigned_bins,traversed_edges,disrupted_edges_traversed,disrupted_edge_share,min_battery_kwh,max_payload_kg,returned_to_depot,converged,rounds,replanned,active_planning_vehicles,vehicles_still_requiring_first_service
proposed,adaptive,17,1020.0,17.0,3,degrading,degrading,3 22 23 65,3016,1.8348623853211008,0.545,0.0,32.906507451761335,18.283333333333335,52,5,47,4.38551403337121,0.8771028066742421,75.45252749985228,60.0,1080.0,0.0,0.0,0.0,1483.1102419000817,0.0,0.0,75.45252749985228,1080.0,93.12157680275992,1770.1606602468148,,,,False,False,not_attempted,0,0,0,0,36,5,0.1388888888888889,166.46306654949578,907.0,False,,,False,8,0
proposed,adaptive,18,1080.0,18.0,3,degrading,degrading,3 22 23 65,3016,2.0833333333333335,0.48,0.0,32.38718437773333,18.3,47,2,45,3.7850628341599255,1.8925314170799628,79.23759033401221,60.0,1140.0,0.0,0.0,0.0,1483.1102419000817,0.0,0.0,79.23759033401221,1140.0,98.30877481340504,1651.7169810621156,,,,False,False,not_attempted,0,0,0,0,26,3,0.11538461538461539,166.36973321616244,907.0,False,,,False,8,0
proposed,adaptive,19,1140.0,19.0,3,degrading,degrading,3 22 23 65,3016,2.409638554216868,0.4149999999999999,0.0,31.72957427121698,18.316666666666666,45,2,43,1.9345765268064892,0.9672882634032446,81.1721668608187,60.0,1200.0,0.0,0.0,0.0,1483.1102419000817,0.0,0.0,81.1721668608187,1200.0,105.5901749080392,1646.8239674395018,,,,False,False,not_attempted,0,0,0,0,8,0,0.0,165.7503132487021,988.0,False,,,False,6,0
proposed,adaptive,20,1200.0,20.0,4,disrupted,holding,3 22 23 65,3016,2.857142857142857,0.35,0.0,30.869958212648605,18.333333333333332,43,5,38,1.0316748252373023,0.20633496504746046,82.20384168605601,60.0,1260.0,9.887264900025912,99.33088579995092,109.21815069997683,1592.3283926000586,0.0,0.0,82.20384168605601,1260.0,117.68241864616783,1683.9410033429813,117.68241864616783,127.740582313382,-10.058163667214174,True,False,incumbent_not_worse,3,17,0,0,31,0,0.0,165.65697991536877,1076.0,False,True,21.0,True,6,0
proposed,adaptive,21,1260.0,21.0,4,disrupted,disrupted,3 22 23 65,3016,2.857142857142857,0.35,0.0,30.869958212648605,18.35,38,3,35,1.8563760511984555,0.6187920170661518,84.06021773725446,60.0,1320.0,0.0,0.0,0.0,1592.3283926000586,0.0,0.0,84.06021773725446,1320.0,117.00886559849178,1683.9410033429813,,,,False,False,not_attempted,0,0,0,0,24,0,0.0,165.32368468334354,1171.0,False,,,False,6,0
proposed,adaptive,22,1320.0,22.0,4,disrupted,disrupted,3 22 23 65,3016,2.857142857142857,0.35,0.0,30.869958212648605,18.366666666666667,35,1,34,1.669334845333288,1.669334845333288,85.72955258258774,60.0,1380.0,0.0,0.0,0.0,1592.3283926000586,0.0,0.0,85.72955258258774,1380.0,114.6049037108327,1648.5368843498463,,,,False,False,not_attempted,0,0,0,0,28,2,0.07142857142857142,165.03699232660028,1171.0,False,,,False,6,0
proposed,adaptive,23,1380.0,23.0,4,disrupted,disrupted,3 22 23 65,3016,2.857142857142857,0.35,0.0,30.869958212648605,18.383333333333333,34,2,32,2.467409569490611,1.2337047847453055,88.19696215207836,60.0,1440.0,0.0,0.0,0.0,1592.3283926000586,0.0,0.0,88.19696215207836,1440.0,113.33154050992819,1517.3785824504857,,,,False,False,not_attempted,0,0,0,0,21,4,0.19047619047619047,164.94365899326695,1171.0,False,,,False,6,0
proposed,adaptive,24,1440.0,24.0,4,disrupted,disrupted,3 22 23 65,3016,2.857142857142857,0.35,0.0,30.869958212648605,18.4,32,1,31,2.403030261242497,2.403030261242497,90.59999241332085,60.0,1500.0,0.0,0.0,0.0,1592.3283926000586,0.0,0.0,90.59999241332085,1500.0,110.70942734704008,1517.3785824504857,,,,False,False,not_attempted,0,0,0,0,20,3,0.15,164.71876669802194,1171.0,False,,,False,6,0
proposed,adaptive,25,1500.0,25.0,5,disrupted,disrupted,3 22 23 65,3016,2.857142857142857,0.35,0.0,30.869958212648605,18.416666666666668,31,2,29,3.325457143054243,1.6627285715271214,93.92544955637509,60.0,1560.0,6.250001024454832e-05,30.094951799954288,30.095014299964532,1622.423406900023,0.0,0.0,93.92544955637509,1560.0,108.46801785951678,1372.306516328687,108.46801785951678,117.08242819431752,-8.614410334800738,True,False,incumbent_not_worse,5,19,0,0,52,5,0.09615384615384616,164.6254333646886,1171.0,False,True,23.0,True,6,0
proposed,adaptive,26,1560.0,26.0,5,disrupted,disrupted,3 22 23 65,3016,2.857142857142857,0.35,0.0,30.869958212648605,18.433333333333334,29,2,27,3.9408134511714152,1.9704067255857076,97.86626300754651,60.0,1620.0,0.0,0.0,0.0,1622.423406900023,0.0,0.0,97.86626300754651,1620.0,105.11768963349672,1372.306516328687,,,,False,False,not_attempted,0,0,0,0,43,4,0.09302325581395349,163.96632685146568,1171.0,False,,,False,6,0
proposed,adaptive,27,1620.0,27.0,5,disrupted,disrupted,3 22 23 65,3016,2.857142857142857,0.35,0.0,30.869958212648605,18.45,27,0,27,4.092688232880182,4.092688232880182,101.95895124042669,60.0,1680.0,0.0,0.0,0.0,1622.423406900023,0.0,0.0,101.95895124042669,1680.0,100.35664528650805,1357.110010027815,,,,False,False,not_attempted,0,0,0,0,11,1,0.09090909090909091,161.41371659174663,1171.0,False,,,False,6,0
proposed,adaptive,28,1680.0,28.0,5,disrupted,disrupted,3 22 23 65,3016,2.857142857142857,0.35,0.0,30.869958212648605,18.466666666666665,27,3,24,1.2050414266729108,0.4016804755576369,103.16399266709959,60.0,1740.0,0.0,0.0,0.0,1622.423406900023,0.0,0.0,103.16399266709959,1740.0,97.00576523058179,1204.6074569552127,,,,False,False,not_attempted,0,0,0,0,17,1,0.058823529411764705,161.3203832584133,1419.0,False,,,False,6,0
proposed,adaptive,29,1740.0,29.0,5,disrupted,disrupted,3 22 23 65,3016,2.857142857142857,0.35,0.0,30.869958212648605,18.483333333333334,24,3,21,4.275950501813293,1.4253168339377644,107.43994316891289,60.0,1800.0,0.0,0.0,0.0,1622.423406900023,0.0,0.0,107.43994316891289,1800.0,95.6771903381156,1204.6074569552127,,,,False,False,not_attempted,0,0,0,0,10,7,0.7,160.74588886392843,1419.0,False,,,False,6,0
proposed,adaptive,30,1800.0,30.0,6,recovering,recovering,3 22 23 65,3016,2.857142857142857,0.35,0.0,30.869958212648605,18.5,21,2,19,8.717738373619245,4.358869186809622,116.15768154253213,60.0,1860.0,6.510003004223108e-05,34.66907429997809,34.669139400008135,1657.0925463000312,0.0,0.0,116.15768154253213,1860.0,91.00504738320731,1062.108273565076,91.15099032444115,91.00504738320731,0.14594294123384088,True,True,lower_residual_energy,1,3,1,3,33,18,0.5454545454545454,159.74015352224126,1669.0,False,True,24.0,True,7,0
proposed,adaptive,31,1860.0,31.0,6,recovering,recovering,3 22 23 65,3016,2.6595744680851063,0.376,0.04,31.243657601678347,18.516666666666666,19,2,17,6.034634196769219,3.0173170983846096,122.19231573930135,60.0,1920.0,0.0,0.0,0.0,1657.0925463000312,0.0,0.0,122.19231573930135,1920.0,78.35321452081942,1056.9772471309568,,,,False,False,not_attempted,0,0,0,0,43,10,0.23255813953488372,159.05980136223357,1669.0,False,,,False,7,0
proposed,adaptive,32,1920.0,32.0,6,recovering,recovering,3 22 23 65,3016,2.4875621890547266,0.40199999999999997,0.08,31.576464128164858,18.533333333333335,17,0,17,5.6434166960667715,5.6434166960667715,127.83573243536812,60.0,1980.0,0.0,0.0,0.0,1657.0925463000312,0.0,0.0,127.83573243536812,1980.0,68.85778397194599,1036.1085526312338,,,,False,False,not_attempted,0,0,0,0,22,8,0.36363636363636365,158.85754777961873,1669.0,False,,,False,5,0
proposed,adaptive,33,1980.0,33.0,6,recovering,recovering,3 22 23 65,3016,2.336448598130841,0.428,0.12,31.874741780209174,18.55,17,3,14,0.7695359352013402,0.25651197840044676,128.60526837056946,60.0,2040.0,0.0,0.0,0.0,1657.0925463000312,0.0,0.0,128.60526837056946,2040.0,60.7722631916957,736.7549054087649,,,,False,False,not_attempted,0,0,0,0,10,0,0.0,158.7642144462854,1820.0,False,,,False,5,0
proposed,adaptive,34,2040.0,34.0,6,recovering,recovering,3 22 23 65,3016,2.2026431718061676,0.45399999999999996,0.16,32.14359913561627,18.566666666666666,14,3,11,3.36330444047272,1.1211014801575734,131.96857281104218,60.0,2100.0,0.0,0.0,0.0,1657.0925463000312,0.0,0.0,131.96857281104218,2100.0,57.78160396485521,733.6400814016579,,,,False,False,not_attempted,0,0,0,0,30,7,0.23333333333333334,158.41298043952116,1820.0,False,,,False,4,0
proposed,adaptive,35,2100.0,35.0,7,recovering,recovering,3 22 23 65,3016,2.0833333333333335,0.48,0.2,32.38718437773333,18.583333333333332,11,1,10,5.615923366728904,5.615923366728904,137.5844961777711,60.0,2160.0,10.477382199955173,37.93906230002176,48.41644449997693,1705.5089908000082,0.0,0.0,137.5844961777711,2160.0,52.07196636421159,691.2636671418936,52.07196636421159,52.07196636421159,0.0,True,False,incumbent_not_worse,0,0,0,0,28,10,0.35714285714285715,156.3867277660453,1820.0,False,True,26.0,True,4,0
proposed,adaptive,36,2160.0,36.0,7,recovering,recovering,3 22 23 65,3016,1.976284584980237,0.506,0.24,32.60890085287041,18.6,10,0,10,0.8637327134970085,0.8637327134970085,138.4482288912681,60.0,2220.0,0.0,0.0,0.0,1705.5089908000082,0.0,0.0,138.4482288912681,2220.0,44.601590525920976,541.0901177717576,,,,False,False,not_attempted,0,0,0,0,1,1,1.0,156.29339443271198,1820.0,False,,,False,4,0
proposed,adaptive,37,2220.0,37.0,7,recovering,recovering,3 22 23 65,3016,1.8796992481203008,0.532,0.28,32.811567064520624,18.616666666666667,10,3,7,3.2892202658755263,1.0964067552918422,141.7374491571436,60.0,2280.0,0.0,0.0,0.0,1705.5089908000082,0.0,0.0,141.7374491571436,2280.0,42.09869628874064,530.1351573748294,,,,False,False,not_attempted,0,0,0,0,16,9,0.5625,155.24281934168548,1820.0,False,,,False,4,0
proposed,adaptive,38,2280.0,38.0,7,recovering,recovering,3 22 23 65,3016,1.7921146953405016,0.558,0.32,32.99753712540496,18.633333333333333,7,0,7,1.126817140603099,1.126817140603099,142.8642662977467,60.0,2340.0,0.0,0.0,0.0,1705.5089908000082,0.0,0.0,142.8642662977467,2340.0,36.34105796064585,494.8202031914842,,,,False,False,not_attempted,0,0,0,0,5,1,0.2,154.8027463471903,1820.0,False,,,False,3,0
proposed,adaptive,39,2340.0,39.0,7,recovering,recovering,3 22 23 65,3016,1.7123287671232879,0.584,0.36,33.168792617820394,18.65,7,2,5,0.6616425109209825,0.33082125546049124,143.52590880866768,60.0,2400.0,0.0,0.0,0.0,1705.5089908000082,0.0,0.0,143.52590880866768,2400.0,34.01770306689549,368.33202491498884,,,,False,False,not_attempted,0,0,0,0,8,1,0.125,154.70941301385696,1850.0,False,,,False,3,0
proposed,adaptive,40,2400.0,40.0,8,recovering,recovering,3 22 23 65,3016,1.639344262295082,0.61,0.4,33.32701347891001,18.666666666666668,5,1,4,1.1496579644366807,1.1496579644366807,144.67556677310435,60.0,2460.0,10.71457139996346,0.04236949991900474,10.756940899882466,1716.2659316998906,0.0,0.0,144.67556677310435,2460.0,31.740236735752386,366.6330363610112,31.740236735752386,31.740236735752386,0.0,True,False,incumbent_not_worse,0,0,0,0,4,0,0.0,153.74642171608696,1850.0,False,True,18.0,True,1,0
proposed,adaptive,41,2460.0,41.0,8,recovering,recovering,3 22 23 65,3016,1.572327044025157,0.636,0.44,33.473633293615485,18.683333333333334,4,2,2,0.1312399009518042,0.0656199504759021,144.80680667405616,60.0,2520.0,0.0,0.0,0.0,1716.2659316998906,0.0,0.0,144.80680667405616,2520.0,29.201126823578004,213.27227001489524,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,153.65308838275362,1869.0,False,,,False,1,0
proposed,adaptive,42,2520.0,42.0,8,recovering,recovering,3 22 23 65,3016,1.5105740181268883,0.6619999999999999,0.48,33.609882855206216,18.7,2,1,1,0.47142138958696145,0.47142138958696145,145.27822806364313,60.0,2580.0,0.0,0.0,0.0,1716.2659316998906,0.0,0.0,145.27822806364313,2580.0,27.883362477376757,211.8347363298808,,,,False,False,not_attempted,0,0,0,0,1,0,0.0,153.18166699316666,1869.0,False,,,False,1,0
proposed,adaptive,43,2580.0,43.0,8,recovering,recovering,3 22 23 65,3016,1.4534883720930234,0.688,0.52,33.7368247985553,18.716666666666665,1,0,1,1.495272089638964,1.495272089638964,146.7735001532821,60.0,2640.0,0.0,0.0,0.0,1716.2659316998906,0.0,0.0,146.7735001532821,2640.0,25.838035649235472,192.6089113070304,,,,False,False,not_attempted,0,0,0,0,3,0,0.0,151.6863949035277,1869.0,False,,,False,1,0
proposed,adaptive,44,2640.0,44.0,8,recovering,recovering,3 22 23 65,3016,1.400560224089636,0.714,0.56,33.85538137013096,18.733333333333334,1,0,1,0.09333333333333332,0.09333333333333332,146.86683348661543,60.0,2700.0,0.0,0.0,0.0,1716.2659316998906,0.0,0.0,146.86683348661543,2700.0,23.54025091028464,158.26217357875004,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,151.59306157019438,1869.0,False,,,False,0,0
proposed,adaptive,45,2700.0,45.0,9,recovering,recovering,3 22 23 65,3016,1.3513513513513513,0.74,0.6,33.96635687075199,18.75,1,1,0,21.072579194154134,21.072579194154134,167.93941268076958,171.04454459722373,2871.0445445972236,0.0,0.0,0.0,1716.2659316998906,0.0,0.0,167.93941268076958,2871.0445445972236,22.495760244001787,157.9706259027686,,,,False,False,not_attempted,0,0,0,0,183,71,0.3879781420765027,147.9375214793428,1869.0,True,,,False,0,0
proposed,static_live,0,0.0,0.0,0,normal,initial,3 22 23 65,0,1.0,1.0,0.0,34.78037077224997,18.0,84,0,84,18.947812200580838,18.947812200580838,18.947812200580838,60.0,60.0,10.709383900044486,1128.8861950000282,1139.5955789000727,1139.5955789000727,0.0,0.0,18.947812200580838,60.0,124.98723160038621,2771.5048752969888,,,,False,False,initial_plan,0,0,0,0,123,0,0.0,177.2717760608753,0.0,False,,,True,10,10
proposed,static_live,1,60.0,1.0,0,normal,normal,3 22 23 65,0,1.0,1.0,0.0,34.78037077224997,18.016666666666666,84,0,84,3.6431287464134887,3.6431287464134887,22.590940946994326,60.0,120.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,22.590940946994326,120.0,105.50890338066785,2707.1370397431347,,,,False,False,not_attempted,0,0,0,0,83,0,0.0,176.43141531177028,0.0,False,,,False,9,10
proposed,static_live,2,120.0,2.0,0,normal,normal,3 22 23 65,0,1.0,1.0,0.0,34.78037077224997,18.033333333333335,84,3,81,2.150613593169741,0.716871197723247,24.741554540164067,60.0,180.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,24.741554540164067,180.0,101.10086336244001,2575.1489099165824,,,,False,False,not_attempted,0,0,0,0,49,0,0.0,176.33808197843695,215.0,False,,,False,8,7
proposed,static_live,3,180.0,3.0,0,normal,normal,3 22 23 65,0,1.0,1.0,0.0,34.78037077224997,18.05,81,3,78,3.271356097706687,1.0904520325688958,28.012910637870753,60.0,240.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,28.012910637870753,240.0,99.24169389457438,2575.1489099165824,,,,False,False,not_attempted,0,0,0,0,57,0,0.0,176.08417388140913,215.0,False,,,False,8,4
proposed,static_live,4,240.0,4.0,0,normal,normal,3 22 23 65,0,1.0,1.0,0.0,34.78037077224997,18.066666666666666,78,1,77,3.7024315460081656,3.7024315460081656,31.715342183878917,60.0,300.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,31.715342183878917,300.0,96.4371557706104,2523.292639918653,,,,False,False,not_attempted,0,0,0,0,61,0,0.0,174.23595111138894,249.0,False,,,False,7,3
proposed,static_live,5,300.0,5.0,1,normal,normal,3 22 23 65,0,1.0,1.0,0.0,34.78037077224997,18.083333333333332,77,2,75,2.7189758189326834,1.3594879094663417,34.4343180028116,60.0,360.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,34.4343180028116,360.0,92.79090225860935,2353.701123446594,,,,False,False,not_attempted,0,0,0,0,41,0,0.0,174.1426177780556,402.0,False,,,False,7,3
proposed,static_live,6,360.0,6.0,1,normal,normal,3 22 23 65,0,1.0,1.0,0.0,34.78037077224997,18.1,75,3,72,4.611279417259635,1.5370931390865452,39.04559742007124,60.0,420.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,39.04559742007124,420.0,90.05551392370413,2353.701123446594,,,,False,False,not_attempted,0,0,0,0,41,0,0.0,173.80269504982573,402.0,False,,,False,7,2
proposed,static_live,7,420.0,7.0,1,normal,normal,3 22 23 65,0,1.0,1.0,0.0,34.78037077224997,18.116666666666667,72,1,71,5.190400002822974,5.190400002822974,44.235997422894215,60.0,480.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,44.235997422894215,480.0,85.29960763845678,2350.428994697508,,,,False,False,not_attempted,0,0,0,0,51,0,0.0,171.7315048732715,402.0,False,,,False,7,1
proposed,static_live,8,480.0,8.0,1,normal,normal,3 22 23 65,0,1.0,1.0,0.0,34.78037077224997,18.133333333333333,71,2,69,2.495136967710586,1.247568483855293,46.7311343906048,60.0,540.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,46.7311343906048,540.0,79.97940923294234,2176.3863390623183,,,,False,False,not_attempted,0,0,0,0,19,0,0.0,171.63817153993816,422.0,False,,,False,7,0
proposed,static_live,9,540.0,9.0,1,normal,normal,3 22 23 65,0,1.0,1.0,0.0,34.78037077224997,18.15,69,4,65,2.2682353970901716,0.5670588492725429,48.999369787694974,60.0,600.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,48.999369787694974,600.0,77.62879857543831,2176.3863390623183,,,,False,False,not_attempted,0,0,0,0,19,0,0.0,171.54640459197284,574.0,False,,,False,7,0
proposed,static_live,10,600.0,10.0,2,degrading,degrading,3 22 23 65,0,1.0,1.0,0.0,34.78037077224997,18.166666666666668,65,1,64,2.264359248722955,2.264359248722955,51.26372903641793,60.0,660.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,51.26372903641793,660.0,75.37762181306358,2157.509480549697,,,,False,False,not_attempted,0,0,0,0,29,0,0.0,171.29011539682318,574.0,False,,,False,7,0
