epoch,elapsed_s,elapsed_min,traffic_state,traffic_change,center_bins,peak_tt_multiplier,speed_multiplier,recovery_progress,disruption_region_edges,disruption_region_length_km,disruption_region_speed_kmh,affected_edges,affected_length_km,network_speed_kmh_at_start_hour,speed_change_from_previous_pct
15,900.0,15.0,degrading,degrading,3 22 23 65,1.4814814814814814,0.675,0.0,3016,109.09036,23.36202620674264,3016,109.09036,33.6744566342527,-0.8593804675903871
16,960.0,16.0,degrading,degrading,3 22 23 65,1.639344262295082,0.61,0.0,3016,109.09036,21.112349609056313,3016,109.09036,33.32701347891001,-1.031770635875029
17,1020.0,17.0,degrading,degrading,3 22 23 65,1.8348623853211008,0.545,0.0,3016,109.09036,18.862673011369985,3016,109.09036,32.906507451761335,-1.2617573051206032
18,1080.0,18.0,degrading,degrading,3 22 23 65,2.0833333333333335,0.48,0.0,3016,109.09036,16.612996413683653,3016,109.09036,32.38718437773333,-1.5781774312855879
19,1140.0,19.0,degrading,degrading,3 22 23 65,2.409638554216868,0.4149999999999999,0.0,3016,109.09036,14.363319815997324,3016,109.09036,31.72957427121698,-2.0304639602091057
20,1200.0,20.0,disrupted,holding,3 22 23 65,2.857142857142857,0.35,0.0,3016,109.09036,12.113643218311,3016,109.09036,30.869958212648605,-2.709195059538394
21,1260.0,21.0,disrupted,disrupted,3 22 23 65,2.857142857142857,0.35,0.0,3016,109.09036,12.113643218311,3016,109.09036,30.869958212648605,0.0
22,1320.0,22.0,disrupted,disrupted,3 22 23 65,2.857142857142857,0.35,0.0,3016,109.09036,12.113643218311,3016,109.09036,30.869958212648605,0.0
23,1380.0,23.0,disrupted,disrupted,3 22 23 65,2.857142857142857,0.35,0.0,3016,109.09036,12.113643218311,3016,109.09036,30.869958212648605,0.0
24,1440.0,24.0,disrupted,disrupted,3 22 23 65,2.857142857142857,0.35,0.0,3016,109.09036,12.113643218311,3016,109.09036,30.869958212648605,0.0
25,1500.0,25.0,disrupted,disrupted,3 22 23 65,2.857142857142857,0.35,0.0,3016,109.09036,12.113643218311,3016,109.09036,30.869958212648605,0.0
26,1560.0,26.0,disrupted,disrupted,3 22 23 65,2.857142857142857,0.35,0.0,3016,109.09036,12.113643218311,3016,109.09036,30.869958212648605,0.0
27,1620.0,27.0,disrupted,disrupted,3 22 23 65,2.857142857142857,0.35,0.0,3016,109.09036,12.113643218311,3016,109.09036,30.869958212648605,0.0
28,1680.0,28.0,disrupted,disrupted,3 22 23 65,2.857142857142857,0.35,0.0,3016,109.09036,12.113643218311,3016,109.09036,30.869958212648605,0.0
29,1740.0,29.0,disrupted,disrupted,3 22 23 65,2.857142857142857,0.35,0.0,3016,109.09036,12.113643218311,3016,109.09036,30.869958212648605,0.0
30,1800.0,30.0,recovering,recovering,3 22 23 65,2.857142857142857,0.35,0.0,3016,109.09036,12.113643218311,3016,109.09036,30.869958212648605,0.0
31,1860.0,31.0,recovering,recovering,3 22 23 65,2.6595744680851063,0.376,0.04,3016,109.09036,13.01351385738553,3016,109.09036,31.243657601678347,1.210560074152034
32,1920.0,32.0,recovering,recovering,3 22 23 65,2.4875621890547266,0.40199999999999997,0.08,3016,109.09036,13.913384496460061,3016,109.09036,31.576464128164858,1.0651970736890615
33,1980.0,33.0,recovering,recovering,3 22 23 65,2.336448598130841,0.428,0.12,3016,109.09036,14.813255135534593,3016,109.09036,31.874741780209174,0.9446201792374431
34,2040.0,34.0,recovering,recovering,3 22 23 65,2.2026431718061676,0.45399999999999996,0.16,3016,109.09036,15.713125774609123,3016,109.09036,32.14359913561627,0.8434808892288093
35,2100.0,35.0,recovering,recovering,3 22 23 65,2.0833333333333335,0.48,0.2,3016,109.09036,16.612996413683653,3016,109.09036,32.38718437773333,0.7578032599565132
36,2160.0,36.0,recovering,recovering,3 22 23 65,1.976284584980237,0.506,0.24,3016,109.09036,17.51286705275819,3016,109.09036,32.60890085287041,0.6845808902410155
37,2220.0,37.0,recovering,recovering,3 22 23 65,1.8796992481203008,0.532,0.28,3016,109.09036,18.41273769183272,3016,109.09036,32.811567064520624,0.6215058047023048
38,2280.0,38.0,recovering,recovering,3 22 23 65,1.7921146953405016,0.558,0.32,3016,109.09036,19.312608330907253,3016,109.09036,32.99753712540496,0.5667820147652325
39,2340.0,39.0,recovering,recovering,3 22 23 65,1.7123287671232879,0.584,0.36,3016,109.09036,20.21247896998178,3016,109.09036,33.168792617820394,0.5189947715327659
40,2400.0,40.0,recovering,recovering,3 22 23 65,1.639344262295082,0.61,0.4,3016,109.09036,21.112349609056313,3016,109.09036,33.32701347891001,0.4770172460381028
41,2460.0,41.0,recovering,recovering,3 22 23 65,1.572327044025157,0.636,0.44,3016,109.09036,22.012220248130845,3016,109.09036,33.473633293615485,0.4399428553604423
42,2520.0,42.0,recovering,recovering,3 22 23 65,1.5105740181268883,0.6619999999999999,0.48,3016,109.09036,22.912090887205373,3016,109.09036,33.609882855206216,0.40703547295153353
43,2580.0,43.0,recovering,recovering,3 22 23 65,1.4534883720930234,0.688,0.52,3016,109.09036,23.811961526279905,3016,109.09036,33.7368247985553,0.3776923112048802
44,2640.0,44.0,recovering,recovering,3 22 23 65,1.400560224089636,0.714,0.56,3016,109.09036,24.711832165354437,3016,109.09036,33.85538137013096,0.3514159150529661
45,2700.0,45.0,recovering,recovering,3 22 23 65,1.3513513513513513,0.74,0.6,3016,109.09036,25.61170280442897,3016,109.09036,33.96635687075199,0.3277927943205583
46,2760.0,46.0,recovering,recovering,3 22 23 65,1.3054830287206267,0.766,0.64,3016,109.09036,26.511573443503497,3016,109.09036,34.07045592643944,0.306476953308743
47,2820.0,47.0,recovering,recovering,3 22 23 65,1.2626262626262625,0.792,0.68,3016,109.09036,27.411444082578036,3016,109.09036,34.16829846494737,0.28717707423455696
48,2880.0,48.0,recovering,recovering,3 22 23 65,1.2224938875305624,0.818,0.72,3016,109.09036,28.31131472165256,3016,109.09036,34.260432070734275,0.2696464557093048
49,2940.0,49.0,recovering,recovering,3 22 23 65,1.1848341232227486,0.8440000000000001,0.76,3016,109.09036,29.2111853607271,3016,109.09036,34.347342238570185,0.2536750489791739
50,3000.0,50.0,recovering,recovering,3 22 23 65,1.1494252873563218,0.87,0.8,3016,109.09036,30.11105599980163,3016,109.09036,34.42946093125795,0.23908310610289973
51,3060.0,51.0,recovering,recovering,3 22 23 65,1.1160714285714286,0.896,0.84,3016,109.09036,31.010926638876157,3016,109.09036,34.50717375992805,0.22571607735963894
52,3120.0,52.0,recovering,recovering,3 22 23 65,1.0845986984815619,0.922,0.88,3016,109.09036,31.91079727795069,3016,109.09036,34.58082603880702,0.21344048455367304
53,3180.0,53.0,recovering,recovering,3 22 23 65,1.0548523206751055,0.9480000000000001,0.92,3016,109.09036,32.81066791702522,3016,109.09036,34.65072791505247,0.20214056242324752
54,3240.0,54.0,recovering,recovering,3 22 23 65,1.026694045174538,0.974,0.96,3016,109.09036,33.71053855609975,3016,109.09036,34.71715873440473,0.1917155088779543
55,3300.0,55.0,normal,recovered,3 22 23 65,1.0,1.0,1.0,3016,109.09036,34.610409195174284,0,0.0,34.78037077224997,0.18207722103305013
56,3360.0,56.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,34.610409195174284,0,0.0,34.78037077224997,0.0
57,3420.0,57.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,34.610409195174284,0,0.0,34.78037077224997,0.0
58,3480.0,58.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,34.610409195174284,0,0.0,34.78037077224997,0.0
59,3540.0,59.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,34.610409195174284,0,0.0,34.78037077224997,0.0
60,3600.0,60.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,7.8850994464067625
61,3660.0,61.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
62,3720.0,62.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
63,3780.0,63.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
64,3840.0,64.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
65,3900.0,65.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
66,3960.0,66.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
67,4020.0,67.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
68,4080.0,68.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
69,4140.0,69.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
70,4200.0,70.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
71,4260.0,71.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
72,4320.0,72.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
73,4380.0,73.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
74,4440.0,74.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
75,4500.0,75.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
76,4560.0,76.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
77,4620.0,77.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
78,4680.0,78.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
79,4740.0,79.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
80,4800.0,80.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
81,4860.0,81.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
82,4920.0,82.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
83,4980.0,83.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
84,5040.0,84.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
85,5100.0,85.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
86,5160.0,86.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
87,5220.0,87.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
88,5280.0,88.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
89,5340.0,89.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
90,5400.0,90.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
91,5460.0,91.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
92,5520.0,92.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
93,5580.0,93.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
94,5640.0,94.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
95,5700.0,95.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
96,5760.0,96.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
97,5820.0,97.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
98,5880.0,98.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
99,5940.0,99.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
100,6000.0,100.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
101,6060.0,101.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
102,6120.0,102.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
103,6180.0,103.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
104,6240.0,104.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
105,6300.0,105.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
106,6360.0,106.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
107,6420.0,107.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
108,6480.0,108.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
109,6540.0,109.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
110,6600.0,110.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
111,6660.0,111.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
112,6720.0,112.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
113,6780.0,113.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
114,6840.0,114.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
115,6900.0,115.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
116,6960.0,116.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
117,7020.0,117.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
118,7080.0,118.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
119,7140.0,119.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.84764109082994,0,0.0,37.52283759547087,0.0
120,7200.0,120.0,normal,normal,3 22 23 65,1.0,1.0,1.0,3016,109.09036,36.484074182429914,0,0.0,36.05515527688146,-3.91143744087884
