traffic_seed,method,reference_policy,reference_energy,adaptive_energy,energy_delta,energy_gain_pct,reference_operating_time,adaptive_operating_time,operating_time_delta,operating_time_gain_pct,reference_compute_aware_energy,adaptive_compute_aware_energy,compute_aware_energy_delta,compute_aware_energy_gain_pct,reference_compute_aware_time,adaptive_compute_aware_time,compute_aware_time_delta,compute_aware_time_gain_pct,adaptive_energy_win
2027,aco,static_frozen,177.43160645996994,160.72144430363664,-16.710162156333297,9.417804690903957,3190.9922334700973,4140.721565420517,949.7293319504201,-29.762821795326694,177.43160645996994,160.72144430363664,-16.710162156333297,9.417804690903957,3190.9922334700973,4140.721565420517,949.7293319504201,-29.762821795326694,1
2027,ga,static_live,185.69187809668543,201.8041099694985,16.112231872813084,-8.676864081488702,3396.8712513392397,2808.1862620092807,-588.6849893299591,17.3302120031151,185.69187809668543,201.8041099694985,16.112231872813084,-8.676864081488702,3396.8712513392397,2808.1862620092807,-588.6849893299591,17.3302120031151,0
2027,ga,static_frozen,203.23044255718787,201.8041099694985,-1.4263325876893589,0.7018301833830811,3258.1305933929943,2808.1862620092807,-449.9443313837137,13.809892467052551,203.23044255718787,201.8041099694985,-1.4263325876893589,0.7018301833830811,3258.1305933929943,2808.1862620092807,-449.9443313837137,13.809892467052551,1
2027,nn,static_live,231.7652682095112,208.93201478101577,-22.833253428495425,9.85188747429344,3213.723023739344,2945.1497126983318,-268.5733110410124,8.357077105186013,231.7652682095112,208.93201478101577,-22.833253428495425,9.85188747429344,3213.723023739344,2945.1497126983318,-268.5733110410124,8.357077105186013,1
2027,nn,static_frozen,264.1235235608693,208.93201478101577,-55.19150877985351,20.896097415243744,2959.9147331863123,2945.1497126983318,-14.765020487980564,0.49883262927936434,264.1235235608693,208.93201478101577,-55.19150877985351,20.896097415243744,2959.9147331863123,2945.1497126983318,-14.765020487980564,0.49883262927936434,1
2027,proposed,static_live,151.10117137339287,150.7241451880533,-0.37702618533955956,0.2495190354334668,3306.579365354469,3651.802905002842,345.2235396483734,-10.440503659629083,151.10117137339287,150.7241451880533,-0.37702618533955956,0.2495190354334668,3306.579365354469,3651.802905002842,345.2235396483734,-10.440503659629083,1
2027,proposed,static_frozen,165.638702191878,150.7241451880533,-14.914557003824683,9.004270624233381,3095.706838548585,3651.802905002842,556.0960664542572,-17.963460219475486,165.638702191878,150.7241451880533,-14.914557003824683,9.004270624233381,3095.706838548585,3651.802905002842,556.0960664542572,-17.963460219475486,1
2027,pso,static_live,206.7255505877729,184.12867312017156,-22.59687746760133,10.930858523947672,3335.5122022226383,3348.959842509302,13.4476402866635,-0.4031656750559205,206.7255505877729,184.12867312017156,-22.59687746760133,10.930858523947672,3335.5122022226383,3348.959842509302,13.4476402866635,-0.4031656750559205,1
2027,pso,static_frozen,234.53145673563205,184.12867312017156,-50.40278361546049,21.490841491798427,3023.101891659613,3348.959842509302,325.8579508496887,-10.7789271591769,234.53145673563205,184.12867312017156,-50.40278361546049,21.490841491798427,3023.101891659613,3348.959842509302,325.8579508496887,-10.7789271591769,1
2028,aco,static_live,159.43075153118397,164.85487433911976,5.424122807935788,-3.402181044649252,3296.9132818813114,3410.4975616848183,113.58427980350689,-3.445170378842737,159.43075153118397,164.85487433911976,5.424122807935788,-3.402181044649252,3296.9132818813114,3410.4975616848183,113.58427980350689,-3.445170378842737,0
2028,aco,static_frozen,175.6294950512301,164.85487433911976,-10.774620712110334,6.134858332860002,3189.997749366643,3410.4975616848183,220.49981231817537,-6.912224698652357,175.6294950512301,164.85487433911976,-10.774620712110334,6.134858332860002,3189.997749366643,3410.4975616848183,220.49981231817537,-6.912224698652357,1
2028,ga,static_live,201.744403927894,200.43037579860436,-1.3140281292896532,0.6513331243424741,3373.39903162775,3107.9435219263446,-265.4555097014054,7.869081220827778,201.744403927894,200.43037579860436,-1.3140281292896532,0.6513331243424741,3373.39903162775,3107.9435219263446,-265.4555097014054,7.869081220827778,1
2028,ga,static_frozen,227.36820196491755,200.43037579860436,-26.937826166313187,11.84766644302779,3232.6433929008977,3107.9435219263446,-124.69987097455305,3.857520172141547,227.36820196491755,200.43037579860436,-26.937826166313187,11.84766644302779,3232.6433929008977,3107.9435219263446,-124.69987097455305,3.857520172141547,1
2028,nn,static_live,235.0721508103181,192.31243738111613,-42.75971342920198,18.190037944437403,3186.2527011144425,3111.067344234852,-75.18535687959047,2.359679659221417,235.0721508103181,192.31243738111613,-42.75971342920198,18.190037944437403,3186.2527011144425,3111.067344234852,-75.18535687959047,2.359679659221417,1
2028,nn,static_frozen,268.9406160051573,192.31243738111613,-76.6281786240412,28.492601735757063,3132.7725407599582,3111.067344234852,-21.705196525106203,0.6928430405560464,268.9406160051573,192.31243738111613,-76.6281786240412,28.492601735757063,3132.7725407599582,3111.067344234852,-21.705196525106203,0.6928430405560464,1
2028,proposed,static_live,166.5833826586515,166.5832349116583,-0.00014774699317854356,8.869251591636492e-05,3225.5720986417427,3225.5720986417427,0.0,0.0,166.5833826586515,166.5832349116583,-0.00014774699317854356,8.869251591636492e-05,3225.5720986417427,3225.5720986417427,0.0,0.0,1
2028,proposed,static_frozen,179.40191447161956,166.5832349116583,-12.818679559961254,7.145230081694084,3018.269726559396,3225.5720986417427,207.30237208234666,-6.868252040504545,179.40191447161956,166.5832349116583,-12.818679559961254,7.145230081694084,3018.269726559396,3225.5720986417427,207.30237208234666,-6.868252040504545,1
2028,pso,static_live,222.16305844075464,179.46060802158266,-42.70245041917198,19.221220088919356,3337.406466845099,3641.423402986164,304.0169361410649,-9.109376971647588,222.16305844075464,179.46060802158266,-42.70245041917198,19.221220088919356,3337.406466845099,3641.423402986164,304.0169361410649,-9.109376971647588,1
2028,pso,static_frozen,255.0403809371541,179.46060802158266,-75.57977291557145,29.634433824891236,3009.1667245915105,3641.423402986164,632.2566783946536,-21.011021862887354,255.0403809371541,179.46060802158266,-75.57977291557145,29.634433824891236,3009.1667245915105,3641.423402986164,632.2566783946536,-21.011021862887354,1
2029,aco,static_live,162.4776435853776,162.81401500174945,0.3363714163718612,-0.2070262769382836,3142.9006523092867,2994.023190715688,-148.87746159359858,4.736944563749063,162.4776435853776,162.81401500174945,0.3363714163718612,-0.2070262769382836,3142.9006523092867,2994.023190715688,-148.87746159359858,4.736944563749063,0
2029,aco,static_frozen,165.39104958929067,162.81401500174945,-2.5770345875412204,1.5581463410146272,3143.5702436979223,2994.023190715688,-149.54705298223416,4.7572359256815995,165.39104958929067,162.81401500174945,-2.5770345875412204,1.5581463410146272,3143.5702436979223,2994.023190715688,-149.54705298223416,4.7572359256815995,1
2029,ga,static_live,176.2264092329711,182.92216324773352,6.695754014762429,-3.7995179291831622,3398.457291016984,2915.527863282182,-482.9294277348022,14.210254429599912,176.2264092329711,182.92216324773352,6.695754014762429,-3.7995179291831622,3398.457291016984,2915.527863282182,-482.9294277348022,14.210254429599912,0
2029,ga,static_frozen,183.8615600972704,182.92216324773352,-0.9393968495368767,0.5109261821992029,3225.6229301962617,2915.527863282182,-310.0950669140798,9.613494001768279,183.8615600972704,182.92216324773352,-0.9393968495368767,0.5109261821992029,3225.6229301962617,2915.527863282182,-310.0950669140798,9.613494001768279,1
2029,nn,static_live,203.2821434465136,185.2498323998868,-18.032311046626802,8.870582895723626,3075.0098502001047,2967.263973108899,-107.74587709120578,3.503919738149596,203.2821434465136,185.2498323998868,-18.032311046626802,8.870582895723626,3075.0098502001047,2967.263973108899,-107.74587709120578,3.503919738149596,1
2029,nn,static_frozen,218.8329630225403,185.2498323998868,-33.5831306226535,15.346467990379656,3016.914713696749,2967.263973108899,-49.65074058785012,1.645745581154034,218.8329630225403,185.2498323998868,-33.5831306226535,15.346467990379656,3016.914713696749,2967.263973108899,-49.65074058785012,1.645745581154034,1
2029,proposed,static_live,167.70861169043295,167.93941268076958,0.2308009903366326,-0.1376202378698713,2812.7267567922377,2871.044544597224,58.31778780498644,-2.0733541807486024,167.70861169043295,167.93941268076958,0.2308009903366326,-0.1376202378698713,2812.7267567922377,2871.044544597224,58.31778780498644,-2.0733541807486024,0
2029,proposed,static_frozen,173.90568377765456,167.93941268076958,-5.966271096884981,3.4307510641878154,2813.2827309811737,2871.044544597224,57.761813616050404,-2.0531819635456663,173.90568377765456,167.93941268076958,-5.966271096884981,3.4307510641878154,2813.2827309811737,2871.044544597224,57.761813616050404,-2.0531819635456663,1
2029,pso,static_live,196.0119241058464,159.9726925296431,-36.03923157620329,18.38624448007669,2763.44045184278,3513.635315817206,750.194863974426,-27.147133330633704,196.0119241058464,159.9726925296431,-36.03923157620329,18.38624448007669,2763.44045184278,3513.635315817206,750.194863974426,-27.147133330633704,1
2029,pso,static_frozen,206.61185304733965,159.9726925296431,-46.63916051769655,22.573322793349334,2799.218087764899,3513.635315817206,714.4172280523071,-25.522028139749203,206.61185304733965,159.9726925296431,-46.63916051769655,22.573322793349334,2799.218087764899,3513.635315817206,714.4172280523071,-25.522028139749203,1
2030,aco,static_live,170.65955273616362,173.94145021138863,3.2818974752250085,-1.923066961448539,3143.1450077954787,3332.380788184789,189.2357803893101,-6.020587020960742,170.65955273616362,173.94145021138863,3.2818974752250085,-1.923066961448539,3143.1450077954787,3332.380788184789,189.2357803893101,-6.020587020960742,0
2030,aco,static_frozen,173.7971450860332,173.94145021138863,0.14430512535543016,-0.08303078009940619,3143.9184424767377,3332.380788184789,188.4623457080511,-5.99450491977721,173.7971450860332,173.94145021138863,0.14430512535543016,-0.08303078009940619,3143.9184424767377,3332.380788184789,188.4623457080511,-5.99450491977721,0
2030,ga,static_live,182.1066439922646,189.9754483722191,7.868804379954497,-4.320986981830681,3123.4394655696965,2868.842077955973,-254.59738761372364,8.151186870121927,182.1066439922646,189.9754483722191,7.868804379954497,-4.320986981830681,3123.4394655696965,2868.842077955973,-254.59738761372364,8.151186870121927,0
2030,ga,static_frozen,185.4881491149187,189.9754483722191,4.4872992573003785,-2.4191838016132685,3150.4103709267906,2868.842077955973,-281.56829297081777,8.937511619731806,185.4881491149187,189.9754483722191,4.4872992573003785,-2.4191838016132685,3150.4103709267906,2868.842077955973,-281.56829297081777,8.937511619731806,0
2030,nn,static_live,224.96202001267596,219.23463818799056,-5.727381824685409,2.545932786504445,3104.351077311569,3135.781080893326,31.430003581756864,-1.0124500354185417,224.96202001267596,219.23463818799056,-5.727381824685409,2.545932786504445,3104.351077311569,3135.781080893326,31.430003581756864,-1.0124500354185417,1
2030,nn,static_frozen,231.2782978688252,219.23463818799056,-12.04365968083465,5.20743182210096,3150.3281438591125,3135.781080893326,-14.547062965786608,0.46176341960258904,231.2782978688252,219.23463818799056,-12.04365968083465,5.20743182210096,3150.3281438591125,3135.781080893326,-14.547062965786608,0.46176341960258904,1
2030,proposed,static_live,152.6950213158026,154.54373802086798,1.8487167050653852,-1.2107249399061182,3059.550171472765,3256.9727664363872,197.42259496362203,-6.452667349742769,152.6950213158026,154.54373802086798,1.8487167050653852,-1.2107249399061182,3059.550171472765,3256.9727664363872,197.42259496362203,-6.452667349742769,0
2030,proposed,static_frozen,158.4172973134663,154.54373802086798,-3.8735592925983156,2.4451618341484247,3099.7223714939805,3256.9727664363872,157.25039494240673,-5.0730477151286415,158.4172973134663,154.54373802086798,-3.8735592925983156,2.4451618341484247,3099.7223714939805,3256.9727664363872,157.25039494240673,-5.0730477151286415,1
2030,pso,static_live,203.635000446536,191.4691150285777,-12.165885417958293,5.97435872579892,2951.124665687308,3422.6612046699897,471.5365389826816,-15.97819788724046,203.635000446536,191.4691150285777,-12.165885417958293,5.97435872579892,2951.124665687308,3422.6612046699897,471.5365389826816,-15.97819788724046,1
2030,pso,static_frozen,205.9475969850745,191.4691150285777,-14.478481956496807,7.030177660944544,3035.3778195677337,3422.6612046699897,387.28338510225603,-12.758984486399417,205.9475969850745,191.4691150285777,-14.478481956496807,7.030177660944544,3035.3778195677337,3422.6612046699897,387.28338510225603,-12.758984486399417,1
2031,aco,static_live,171.51204868416727,154.23703447679264,-17.275014207374625,10.072186962903048,3393.814085238975,3861.036868527487,467.2227832885119,-13.76689387084126,171.51204868416727,154.23703447679264,-17.275014207374625,10.072186962903048,3393.814085238975,3861.036868527487,467.2227832885119,-13.76689387084126,1
2031,aco,static_frozen,184.85069842778955,154.23703447679264,-30.61366395099691,16.561292010998752,3343.3578683116853,3861.036868527487,517.6790002158018,-15.483804624158202,184.85069842778955,154.23703447679264,-30.61366395099691,16.561292010998752,3343.3578683116853,3861.036868527487,517.6790002158018,-15.483804624158202,1
2031,ga,static_live,190.64377852836475,197.07327066018283,6.42949213181808,-3.372516103829464,3559.743731723873,2594.579794926969,-965.1639367969042,27.11329830278275,190.64377852836475,197.07327066018283,6.42949213181808,-3.372516103829464,3559.743731723873,2594.579794926969,-965.1639367969042,27.11329830278275,0
2031,ga,static_frozen,210.25576757563223,197.07327066018283,-13.182496915449406,6.269743307140176,3394.3160249854013,2594.579794926969,-799.7362300584323,23.561042170841233,210.25576757563223,197.07327066018283,-13.182496915449406,6.269743307140176,3394.3160249854013,2594.579794926969,-799.7362300584323,23.561042170841233,1
2031,nn,static_live,226.32659917559815,198.58608607728752,-27.74051309831063,12.256850586434089,3242.5903649014435,3166.1683684634745,-76.42199643796903,2.356819327694876,226.32659917559815,198.58608607728752,-27.74051309831063,12.256850586434089,3242.5903649014435,3166.1683684634745,-76.42199643796903,2.356819327694876,1
2031,nn,static_frozen,271.2786224389911,198.58608607728752,-72.69253636170356,26.796264190722095,3117.56852226056,3166.1683684634745,48.599846202914705,-1.5589022616790724,271.2786224389911,198.58608607728752,-72.69253636170356,26.796264190722095,3117.56852226056,3166.1683684634745,48.599846202914705,-1.5589022616790724,1
2031,proposed,static_live,177.39897339092855,170.41337630910186,-6.985597081826683,3.9377888993938774,2895.956625398488,2795.686042942327,-100.27058245616126,3.4624338492073887,177.39897339092855,170.41337630910186,-6.985597081826683,3.9377888993938774,2895.956625398488,2795.686042942327,-100.27058245616126,3.4624338492073887,1
2031,proposed,static_frozen,197.1631035778028,170.41337630910186,-26.749727268700923,13.567308884517116,2795.686042942327,2795.686042942327,0.0,0.0,197.1631035778028,170.41337630910186,-26.749727268700923,13.567308884517116,2795.686042942327,2795.686042942327,0.0,0.0,1
2031,pso,static_live,209.7949817295093,196.542320831217,-13.252660898292277,6.316958007784505,3009.924242859037,3205.7414844601963,195.81724160115937,-6.505719938491158,209.7949817295093,196.542320831217,-13.252660898292277,6.316958007784505,3009.924242859037,3205.7414844601963,195.81724160115937,-6.505719938491158,1
2031,pso,static_frozen,246.83980966222532,196.542320831217,-50.29748883100831,20.376570902333462,2775.827198609305,3205.7414844601963,429.91428585089125,-15.487789948390128,246.83980966222532,196.542320831217,-50.29748883100831,20.376570902333462,2775.827198609305,3205.7414844601963,429.91428585089125,-15.487789948390128,1
2032,aco,static_live,160.41636013904957,156.79983327692182,-3.616526862127756,2.2544626115397057,3194.2415960964704,3238.6112360911834,44.369639994713,-1.3890508485311508,160.41636013904957,156.79983327692182,-3.616526862127756,2.2544626115397057,3194.2415960964704,3238.6112360911834,44.369639994713,-1.3890508485311508,1
2032,aco,static_frozen,170.75908732616347,156.79983327692182,-13.95925404924165,8.174823529349487,3157.502558947361,3238.6112360911834,81.1086771438222,-2.568760456392535,170.75908732616347,156.79983327692182,-13.95925404924165,8.174823529349487,3157.502558947361,3238.6112360911834,81.1086771438222,-2.568760456392535,1
2032,ga,static_live,170.54929328716392,171.1129953558103,0.5637020686463927,-0.33052149192858526,3061.960214935573,2885.0036696613743,-176.95654527419856,5.779191526102894,170.54929328716392,171.1129953558103,0.5637020686463927,-0.33052149192858526,3061.960214935573,2885.0036696613743,-176.95654527419856,5.779191526102894,0
2032,ga,static_frozen,180.451809222208,171.1129953558103,-9.338813866397686,5.175239808705874,3061.960214935573,2885.0036696613743,-176.95654527419856,5.779191526102894,180.451809222208,171.1129953558103,-9.338813866397686,5.175239808705874,3061.960214935573,2885.0036696613743,-176.95654527419856,5.779191526102894,1
2032,nn,static_live,207.37457925108697,207.14715843766743,-0.2274208134195419,0.10966667864540097,3161.90343869435,3080.946538640946,-80.95690005340384,2.56038495871441,207.37457925108697,207.14715843766743,-0.2274208134195419,0.10966667864540097,3161.90343869435,3080.946538640946,-80.95690005340384,2.56038495871441,1
2032,nn,static_frozen,227.3061017037985,207.14715843766743,-20.158943266131075,8.868632700586321,3064.059508250027,3080.946538640946,16.88703039091888,-0.5511325855601137,227.3061017037985,207.14715843766743,-20.158943266131075,8.868632700586321,3064.059508250027,3080.946538640946,16.88703039091888,-0.5511325855601137,1
2032,proposed,static_live,156.20837159916297,157.17731782819584,0.9689462290328663,-0.6202908455631442,3278.001190035196,3352.041482752965,74.0402927177688,-2.2587024355831256,156.20837159916297,157.17731782819584,0.9689462290328663,-0.6202908455631442,3278.001190035196,3352.041482752965,74.0402927177688,-2.2587024355831256,0
2032,proposed,static_frozen,169.15757754424283,157.17731782819584,-11.980259716046987,7.0823074496403065,3043.9371842819164,3352.041482752965,308.1042984710484,-10.121900677255011,169.15757754424283,157.17731782819584,-11.980259716046987,7.0823074496403065,3043.9371842819164,3352.041482752965,308.1042984710484,-10.121900677255011,1
2032,pso,static_live,193.4686094743525,168.78951948916017,-24.67908998519232,12.756121032887224,3312.009159248854,3699.649537404388,387.6403781555341,-11.704085330592772,193.4686094743525,168.78951948916017,-24.67908998519232,12.756121032887224,3312.009159248854,3699.649537404388,387.6403781555341,-11.704085330592772,1
2032,pso,static_frozen,215.5393158351613,168.78951948916017,-46.74979634600112,21.68968392836234,3025.2574246651984,3699.649537404388,674.3921127391895,-22.292057106969125,215.5393158351613,168.78951948916017,-46.74979634600112,21.68968392836234,3025.2574246651984,3699.649537404388,674.3921127391895,-22.292057106969125,1
2033,aco,static_live,153.53076539232836,148.82397424205928,-4.706791150269083,3.0656990071282957,3338.61947905317,3280.591568620428,-58.02791043274192,1.7380809881693553,153.53076539232836,148.82397424205928,-4.706791150269083,3.0656990071282957,3338.61947905317,3280.591568620428,-58.02791043274192,1.7380809881693553,1
2033,aco,static_frozen,161.97472447305276,148.82397424205928,-13.15075023099348,8.119013799082788,3140.7929425670973,3280.591568620428,139.79862605333074,-4.451061518849047,161.97472447305276,148.82397424205928,-13.15075023099348,8.119013799082788,3140.7929425670973,3280.591568620428,139.79862605333074,-4.451061518849047,1
2033,ga,static_live,162.20010699805846,171.08584598794533,8.885738989886875,-5.478257169086354,3104.988154663078,2863.466238295384,-241.5219163676943,7.778513293359143,162.20010699805846,171.08584598794533,8.885738989886875,-5.478257169086354,3104.988154663078,2863.466238295384,-241.5219163676943,7.778513293359143,0
2033,ga,static_frozen,165.82491761362425,171.08584598794533,5.260928374321082,-3.1725801224754187,3104.988154663078,2863.466238295384,-241.5219163676943,7.778513293359143,165.82491761362425,171.08584598794533,5.260928374321082,-3.1725801224754187,3104.988154663078,2863.466238295384,-241.5219163676943,7.778513293359143,0
2033,nn,static_live,193.73143646228837,182.4147699067975,-11.316666555490883,5.841419834665696,3517.6170749384714,3092.099807488264,-425.5172674502073,12.09674783767219,193.73143646228837,182.4147699067975,-11.316666555490883,5.841419834665696,3517.6170749384714,3092.099807488264,-425.5172674502073,12.09674783767219,1
2033,nn,static_frozen,210.46698317720652,182.4147699067975,-28.052213270409027,13.328557689635318,3051.525269352488,3092.099807488264,40.57453813577604,-1.3296477844466832,210.46698317720652,182.4147699067975,-28.052213270409027,13.328557689635318,3051.525269352488,3092.099807488264,40.57453813577604,-1.3296477844466832,1
2033,proposed,static_live,148.70084016791114,147.876276910834,-0.8245632570771306,0.554511498486521,3584.650065538301,3566.0620005591754,-18.588064979125647,0.5185461520449502,148.70084016791114,147.876276910834,-0.8245632570771306,0.554511498486521,3584.650065538301,3566.0620005591754,-18.588064979125647,0.5185461520449502,1
2033,proposed,static_frozen,160.26213350006137,147.876276910834,-12.385856589227359,7.7284985034987175,3072.8405227147564,3566.0620005591754,493.22147784441904,-16.05099497349357,160.26213350006137,147.876276910834,-12.385856589227359,7.7284985034987175,3072.8405227147564,3566.0620005591754,493.22147784441904,-16.05099497349357,1
2033,pso,static_live,183.90753722336825,164.42741542522393,-19.480121798144324,10.59234552985416,3435.538207922898,3422.6576817075083,-12.880526215389636,0.37492018530561216,183.90753722336825,164.42741542522393,-19.480121798144324,10.59234552985416,3435.538207922898,3422.6576817075083,-12.880526215389636,0.37492018530561216,1
2033,pso,static_frozen,204.60500522536904,164.42741542522393,-40.177589800145114,19.636660283989713,3094.790832790581,3422.6576817075083,327.8668489169272,-10.594152129541136,204.60500522536904,164.42741542522393,-40.177589800145114,19.636660283989713,3094.790832790581,3422.6576817075083,327.8668489169272,-10.594152129541136,1
2034,aco,static_live,159.51644979716644,161.9204293854704,2.4039795883039687,-1.5070418075131156,3142.7257241099087,4168.59427169528,1025.8685475853717,-32.64263692231434,159.51644979716644,161.9204293854704,2.4039795883039687,-1.5070418075131156,3142.7257241099087,4168.59427169528,1025.8685475853717,-32.64263692231434,0
2034,aco,static_frozen,167.14178618426314,161.9204293854704,-5.221356798792726,3.1239086993102454,3143.499158791168,4168.59427169528,1025.0951129041123,-32.61000118410442,167.14178618426314,161.9204293854704,-5.221356798792726,3.1239086993102454,3143.499158791168,4168.59427169528,1025.0951129041123,-32.61000118410442,1
2034,ga,static_live,161.4281664725553,162.74605777104256,1.3178912984872682,-0.8163948877603868,3270.50856254759,3337.669881611641,67.16131906405099,-2.0535435935913013,161.4281664725553,162.74605777104256,1.3178912984872682,-0.8163948877603868,3270.50856254759,3337.669881611641,67.16131906405099,-2.0535435935913013,0
2034,ga,static_frozen,169.0433496688509,162.74605777104256,-6.29729189780835,3.725252670480377,3232.583408073239,3337.669881611641,105.08647353840206,-3.2508511080008975,169.0433496688509,162.74605777104256,-6.29729189780835,3.725252670480377,3232.583408073239,3337.669881611641,105.08647353840206,-3.2508511080008975,1
2034,nn,static_live,191.1667825614857,157.8387745503856,-33.32800801110008,17.433995364953464,3170.349633175184,3730.13023648505,559.7806033098659,-17.65674667084689,191.1667825614857,157.8387745503856,-33.32800801110008,17.433995364953464,3170.349633175184,3730.13023648505,559.7806033098659,-17.65674667084689,1
2034,nn,static_frozen,201.84407714768196,157.8387745503856,-44.00530259729635,21.80163184332591,3112.375747400699,3730.13023648505,617.754489084351,-19.84832614122086,201.84407714768196,157.8387745503856,-44.00530259729635,21.80163184332591,3112.375747400699,3730.13023648505,617.754489084351,-19.84832614122086,1
2034,proposed,static_live,162.04549904546678,171.0111885735448,8.96568952807803,-5.53282231280144,3411.0363194522856,3176.862679277553,-234.17364017473255,6.865175807108795,162.04549904546678,171.0111885735448,8.96568952807803,-5.53282231280144,3411.0363194522856,3176.862679277553,-234.17364017473255,6.865175807108795,0
2034,proposed,static_frozen,177.18827473566495,171.0111885735448,-6.177086162120133,3.486170950834814,3053.689502819297,3176.862679277553,123.17317645825597,-4.033585482235087,177.18827473566495,171.0111885735448,-6.177086162120133,3.486170950834814,3053.689502819297,3176.862679277553,123.17317645825597,-4.033585482235087,1
2034,pso,static_live,172.4187644615262,165.9232086013681,-6.495555860158106,3.767313772630319,3360.2988255931464,3381.981526892389,21.68270129924258,-0.6452611039857515,172.4187644615262,165.9232086013681,-6.495555860158106,3.767313772630319,3360.2988255931464,3381.981526892389,21.68270129924258,-0.6452611039857515,1
2034,pso,static_frozen,182.8434233823159,165.9232086013681,-16.920214780947816,9.25393676619615,3036.529061236185,3381.981526892389,345.4524656562039,-11.376557203624083,182.8434233823159,165.9232086013681,-16.920214780947816,9.25393676619615,3036.529061236185,3381.981526892389,345.4524656562039,-11.376557203624083,1
2035,aco,static_live,163.2798809769215,155.63833996357715,-7.6415410133443515,4.680026080141761,3393.713345566114,3779.083640274505,385.3702947083907,-11.355416780025836,163.2798809769215,155.63833996357715,-7.6415410133443515,4.680026080141761,3393.713345566114,3779.083640274505,385.3702947083907,-11.355416780025836,1
2035,aco,static_frozen,183.82392049248935,155.63833996357715,-28.185580528912197,15.332923187253966,3279.155584262288,3779.083640274505,499.928056012217,-15.245633919034857,183.82392049248935,155.63833996357715,-28.185580528912197,15.332923187253966,3279.155584262288,3779.083640274505,499.928056012217,-15.245633919034857,1
