traffic_seed,method,policy,epoch,elapsed_s,elapsed_min,replan_epoch,traffic_state,traffic_change,center_bins,affected_edges,peak_tt_multiplier,speed_multiplier,recovery_progress,network_speed_kmh,sim_hour,remaining_bins_before,served_bins_epoch,remaining_bins_after,epoch_energy_kwh,epoch_energy_per_served_bin_kwh,cumulative_energy_kwh,epoch_operating_s,cumulative_operating_s,oracle_runtime_s,solver_runtime_s,planning_runtime_s,cumulative_planning_runtime_s,compute_wait_aux_energy_kwh,cumulative_compute_wait_aux_energy_kwh,latency_adjusted_energy_kwh,latency_adjusted_time_s,planned_remaining_energy_kwh,planned_remaining_makespan_s,incumbent_plan_energy_kwh,candidate_plan_energy_kwh,candidate_energy_improvement_kwh,replan_attempted,replan_accepted,acceptance_reason,candidate_next_choice_changes,candidate_reassigned_bins,next_choice_changes,reassigned_bins,traversed_edges,disrupted_edges_traversed,disrupted_edge_share,min_battery_kwh,max_payload_kg,returned_to_depot,converged,rounds,replanned,active_planning_vehicles,vehicles_still_requiring_first_service
2028,nn,adaptive,3,180.0,3.0,0,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.05,78,4,74,4.632857667324735,1.1582144168311836,26.198742999222823,60.0,240.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,26.198742999222823,240.0,140.51455427701427,2575.2504365841983,,,,False,False,not_attempted,0,0,0,0,75,0,0.0,176.58965573332028,239.0,False,,,False,9,0
2028,nn,adaptive,4,240.0,4.0,0,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.066666666666663,74,0,74,2.1890984112485845,2.1890984112485845,28.38784141047141,60.0,300.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,28.38784141047141,300.0,135.7776609100203,2453.454217402684,,,,False,False,not_attempted,0,0,0,0,38,0,0.0,176.38162922177597,239.0,False,,,False,9,0
2028,nn,adaptive,5,300.0,5.0,1,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.08333333333333,74,3,71,4.763597379502395,1.587865793167465,33.1514387899738,60.0,360.0,10.673662099987268,0.1705714999698102,10.84423359995708,21.05431809986476,0.0,0.0,33.1514387899738,360.0,128.7959290546367,2784.3357844494485,133.8378687044175,128.7959290546367,5.041939649780801,True,True,lower_residual_energy,2,25,2,25,105,0,0.0,175.72436508422112,402.0,False,,,True,9,0
2028,nn,adaptive,6,360.0,6.0,1,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.1,71,2,69,4.485811166703238,2.242905583351619,37.63724995667704,60.0,420.0,0.0,0.0,0.0,21.05431809986476,0.0,0.0,37.63724995667704,420.0,123.61361357332132,2717.1313092372607,,,,False,False,not_attempted,0,0,0,0,59,0,0.0,173.98774183949396,422.0,False,,,False,9,0
2028,nn,adaptive,7,420.0,7.0,1,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.116666666666667,69,3,66,2.981282483943557,0.9937608279811858,40.6185324406206,60.0,480.0,0.0,0.0,0.0,21.05431809986476,0.0,0.0,40.6185324406206,480.0,118.92085678662228,2561.270737883113,,,,False,False,not_attempted,0,0,0,0,37,0,0.0,172.73804103501027,477.0,False,,,False,8,0
2028,nn,adaptive,8,480.0,8.0,1,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.133333333333333,66,4,62,2.178098861828392,0.544524715457098,42.796631302448986,60.0,540.0,0.0,0.0,0.0,21.05431809986476,0.0,0.0,42.796631302448986,540.0,116.30503232303344,2561.270737883113,,,,False,False,not_attempted,0,0,0,0,45,0,0.0,172.64470770167694,647.0,False,,,False,8,0
2028,nn,adaptive,9,540.0,9.0,1,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.15,62,2,60,1.8453221570217784,0.9226610785108892,44.64195345947076,60.0,600.0,0.0,0.0,0.0,21.05431809986476,0.0,0.0,44.64195345947076,600.0,114.16194557950112,2541.1547650102475,,,,False,False,not_attempted,0,0,0,0,56,0,0.0,172.53888579406538,647.0,False,,,False,7,0
2028,nn,adaptive,10,600.0,10.0,2,degrading,degrading,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.166666666666668,60,3,57,3.0870488429308645,1.0290162809769547,47.729002302401625,60.0,660.0,6.16998877376318e-05,0.1094915000721812,0.1095531999599188,21.16387129982468,0.0,0.0,47.729002302401625,660.0,112.11863421063464,2395.4798719351247,112.11863421063464,113.9377236595066,-1.819089448871964,True,False,incumbent_not_worse,5,31,0,0,64,0,0.0,172.2841837989397,647.0,False,,,True,7,0
2028,nn,adaptive,11,660.0,11.0,2,degrading,degrading,29 31 45 49,3677,1.06951871657754,0.935,0.0,34.56371404486458,18.183333333333334,57,2,55,1.5891217845327017,0.7945608922663508,49.318124086934326,60.0,720.0,0.0,0.0,0.0,21.16387129982468,0.0,0.0,49.318124086934326,720.0,115.24097510650108,2465.909146319658,,,,False,False,not_attempted,0,0,0,0,42,6,0.1428571428571428,172.2499756154787,659.0,False,,,False,7,0
2028,nn,adaptive,12,720.0,12.0,2,degrading,degrading,29 31 45 49,3677,1.1494252873563218,0.87,0.0,34.317993984953176,18.2,55,1,54,1.180232273104291,1.180232273104291,50.49835636003861,60.0,780.0,0.0,0.0,0.0,21.16387129982468,0.0,0.0,50.49835636003861,780.0,119.31153001662372,2332.498713838957,,,,False,False,not_attempted,0,0,0,0,26,4,0.1538461538461538,172.01439906033016,743.0,False,,,False,7,0
2028,nn,adaptive,13,780.0,13.0,2,degrading,degrading,29 31 45 49,3677,1.2422360248447206,0.8049999999999999,0.0,34.03694211724979,18.216666666666665,54,4,50,3.899754503998981,0.9749386259997452,54.3981108640376,60.0,840.0,0.0,0.0,0.0,21.16387129982468,0.0,0.0,54.3981108640376,840.0,124.39309896974513,2280.404510384624,,,,False,False,not_attempted,0,0,0,0,33,19,0.5757575757575758,170.7687104495207,843.0,False,,,False,7,0
2028,nn,adaptive,14,840.0,14.0,2,degrading,degrading,29 31 45 49,3677,1.351351351351351,0.74,0.0,33.712347650969065,18.23333333333333,50,0,50,3.5159447199041334,3.5159447199041334,57.91405558394173,60.0,900.0,0.0,0.0,0.0,21.16387129982468,0.0,0.0,57.91405558394173,900.0,126.1211442261414,2269.3504275422674,,,,False,False,not_attempted,0,0,0,0,39,9,0.2307692307692307,169.80166382514514,843.0,False,,,False,7,0
2028,nn,adaptive,15,900.0,15.0,3,degrading,degrading,29 31 45 49,3677,1.4814814814814814,0.675,0.0,33.33324201699034,18.25,50,2,48,3.823007003033483,1.9115035015167412,61.73706258697521,60.0,960.0,11.067451299983077,0.0829875000054016,11.150438799988478,32.31431009981316,0.0,0.0,61.73706258697521,960.0,117.65800086721462,2210.3118490045563,128.80643359943898,117.65800086721462,11.14843273222435,True,True,lower_residual_energy,1,1,1,1,39,15,0.3846153846153846,168.57101698441588,853.0,False,,,True,7,0
2028,nn,adaptive,16,960.0,16.0,3,degrading,degrading,29 31 45 49,3677,1.639344262295082,0.61,0.0,32.884634908397665,18.266666666666666,48,2,46,2.2853379957131077,1.1426689978565536,64.02240058268832,60.0,1020.0,0.0,0.0,0.0,32.31431009981316,0.0,0.0,64.02240058268832,1020.0,118.7318980314818,2087.3614350812013,,,,False,False,not_attempted,0,0,0,0,18,3,0.1666666666666666,167.7204809667858,1087.0,False,,,False,7,0
2028,nn,adaptive,17,1020.0,17.0,3,degrading,degrading,29 31 45 49,3677,1.8348623853211008,0.545,0.0,32.34548500261859,18.28333333333333,46,3,43,2.9837484026071635,0.9945828008690544,67.00614898529548,60.0,1080.0,0.0,0.0,0.0,32.31431009981316,0.0,0.0,67.00614898529548,1080.0,122.16716022209724,2108.812056225325,,,,False,False,not_attempted,0,0,0,0,39,1,0.0256410256410256,166.6636744828978,1087.0,False,,,False,7,0
2028,nn,adaptive,18,1080.0,18.0,3,degrading,degrading,29 31 45 49,3677,2.083333333333333,0.48,0.0,31.68530405653792,18.3,43,2,41,2.896532259602606,1.448266129801303,69.90268124489809,60.0,1140.0,0.0,0.0,0.0,32.31431009981316,0.0,0.0,69.90268124489809,1140.0,124.73145542073966,2106.5481177928204,,,,False,False,not_attempted,0,0,0,0,25,6,0.24,166.30802709947295,1087.0,False,,,False,7,0
2028,nn,adaptive,19,1140.0,19.0,3,degrading,degrading,29 31 45 49,3677,2.409638554216868,0.4149999999999999,0.0,30.85818486053072,18.316666666666663,41,2,39,3.959900838515944,1.979950419257972,73.86258208341404,60.0,1200.0,0.0,0.0,0.0,32.31431009981316,0.0,0.0,73.86258208341404,1200.0,128.89363517132702,2002.9295196922217,,,,False,False,not_attempted,0,0,0,0,41,2,0.048780487804878,165.02830756948288,1138.0,False,,,False,7,0
2028,nn,adaptive,20,1200.0,20.0,4,disrupted,holding,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.33333333333333,39,2,37,2.1238348514959955,1.0619174257479975,75.98641693491004,60.0,1260.0,11.068896199925804,0.05575229995884,11.124648499884644,43.4389585996978,0.0,0.0,75.98641693491004,1260.0,134.3397976248655,2052.0259671921453,134.3397976248655,139.4783759867402,-5.138578361874693,True,False,incumbent_not_worse,1,7,0,0,21,0,0.0,164.83107300736032,1270.0,False,,,True,7,0
2028,nn,adaptive,21,1260.0,21.0,4,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.35,37,0,37,1.0950725160464372,1.0950725160464372,77.08148945095648,60.0,1320.0,0.0,0.0,0.0,43.4389585996978,0.0,0.0,77.08148945095648,1320.0,131.28927253931144,1913.285034157646,,,,False,False,not_attempted,0,0,0,0,1,0,0.0,164.73773967402698,1270.0,False,,,False,7,0
2028,nn,adaptive,22,1320.0,22.0,4,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.366666666666667,37,6,31,7.885280552542714,1.3142134254237858,84.96677000349919,60.0,1380.0,0.0,0.0,0.0,43.4389585996978,0.0,0.0,84.96677000349919,1380.0,130.24450216194623,1913.285034157646,,,,False,False,not_attempted,0,0,0,0,56,3,0.0535714285714285,162.3828216620805,1351.0,False,,,False,7,0
2028,nn,adaptive,23,1380.0,23.0,4,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.383333333333333,31,0,31,7.522607619933346,7.522607619933346,92.48937762343256,60.0,1440.0,0.0,0.0,0.0,43.4389585996978,0.0,0.0,92.48937762343256,1440.0,122.59114971661376,1780.7802127619389,,,,False,False,not_attempted,0,0,0,0,30,7,0.2333333333333333,161.31572473236733,1351.0,False,,,False,7,0
2028,nn,adaptive,24,1440.0,24.0,4,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.4,31,1,30,0.6702249462802528,0.6702249462802528,93.1596025697128,60.0,1500.0,0.0,0.0,0.0,43.4389585996978,0.0,0.0,93.1596025697128,1500.0,115.05326540757048,1780.7802127619389,,,,False,False,not_attempted,0,0,0,0,2,0,0.0,161.222391399034,1351.0,False,,,False,7,0
2028,nn,adaptive,25,1500.0,25.0,5,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.416666666666668,30,6,24,5.5621960024729775,0.9270326670788296,98.72179857218578,60.0,1560.0,6.170000415295362e-05,0.0219187999609857,0.0219804999651387,43.46093909966294,0.0,0.0,98.72179857218578,1560.0,115.02626386547796,1774.6997628952597,115.02626386547796,117.89612197968758,-2.869858114209606,True,False,incumbent_not_worse,1,2,0,0,64,2,0.03125,160.9057037835213,1567.0,False,,,True,7,0
2028,nn,adaptive,26,1560.0,26.0,5,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.433333333333334,24,0,24,6.1146591374125965,6.1146591374125965,104.83645770959838,60.0,1620.0,0.0,0.0,0.0,43.46093909966294,0.0,0.0,104.83645770959838,1620.0,108.00546843179556,1608.0584737893628,,,,False,False,not_attempted,0,0,0,0,23,2,0.0869565217391304,159.61102896209243,1567.0,False,,,False,7,0
2028,nn,adaptive,27,1620.0,27.0,5,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.45,24,2,22,4.637630090152329,2.3188150450761644,109.4740877997507,60.0,1680.0,0.0,0.0,0.0,43.46093909966294,0.0,0.0,109.4740877997507,1680.0,102.85402047853648,1608.0584737893628,,,,False,False,not_attempted,0,0,0,0,18,1,0.0555555555555555,158.88818953475376,1567.0,False,,,False,7,0
2028,nn,adaptive,28,1680.0,28.0,5,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.466666666666665,22,3,19,4.540145416555661,1.5133818055185535,114.01423321630637,60.0,1740.0,0.0,0.0,0.0,43.46093909966294,0.0,0.0,114.01423321630637,1740.0,98.6238638370492,1592.2858937814608,,,,False,False,not_attempted,0,0,0,0,71,1,0.0140845070422535,158.79485620142043,1655.0,False,,,False,7,0
2028,nn,adaptive,29,1740.0,29.0,5,disrupted,disrupted,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.48333333333333,19,1,18,5.605528530558519,5.605528530558519,119.61976174686488,60.0,1800.0,0.0,0.0,0.0,43.46093909966294,0.0,0.0,119.61976174686488,1800.0,93.09234839297608,1527.8210911084002,,,,False,False,not_attempted,0,0,0,0,27,4,0.1481481481481481,158.13484027072576,1655.0,False,,,False,7,0
2028,nn,adaptive,30,1800.0,30.0,6,recovering,recovering,29 31 45 49,3677,2.857142857142857,0.35,0.0,29.791643086372574,18.5,18,1,17,3.783877964003144,3.783877964003144,123.40363971086802,60.0,1860.0,6.220000796020031e-05,0.0075047001009806,0.0075669001089408,43.46850599977188,0.0,0.0,123.40363971086802,1860.0,88.1136262571386,1390.997817871616,88.1136262571386,90.9834843713482,-2.869858114209606,True,False,incumbent_not_worse,2,2,0,0,7,6,0.8571428571428571,156.09632965003365,1724.0,False,,,True,6,0
2028,nn,adaptive,31,1860.0,31.0,6,recovering,recovering,29 31 45 49,3677,2.6595744680851063,0.376,0.04,30.2532796494895,18.516666666666666,17,4,13,4.345836982328794,1.0864592455821984,127.7494766931968,60.0,1920.0,0.0,0.0,0.0,43.46850599977188,0.0,0.0,127.7494766931968,1920.0,81.98579111418879,1369.3222586030329,,,,False,False,not_attempted,0,0,0,0,31,4,0.1290322580645161,153.21968975959496,1724.0,False,,,False,6,0
2028,nn,adaptive,32,1920.0,32.0,6,recovering,recovering,29 31 45 49,3677,2.4875621890547266,0.4019999999999999,0.08,30.667011726301546,18.53333333333333,13,1,12,3.579405194345848,3.579405194345848,131.32888188754265,60.0,1980.0,0.0,0.0,0.0,43.46850599977188,0.0,0.0,131.32888188754265,1980.0,75.57249039159572,1312.589811988213,,,,False,False,not_attempted,0,0,0,0,20,4,0.2,152.0729032282479,1724.0,False,,,False,5,0
2028,nn,adaptive,33,1980.0,33.0,6,recovering,recovering,29 31 45 49,3677,2.336448598130841,0.428,0.12,31.039928153428814,18.55,12,2,10,1.8713501204066565,0.935675060203328,133.2002320079493,60.0,2040.0,0.0,0.0,0.0,43.46850599977188,0.0,0.0,133.2002320079493,2040.0,70.34030246089405,1172.5253005452812,,,,False,False,not_attempted,0,0,0,0,10,0,0.0,150.74988573797995,1814.0,False,,,False,5,0
2028,nn,adaptive,34,2040.0,34.0,6,recovering,recovering,29 31 45 49,3677,2.202643171806168,0.4539999999999999,0.16,31.377784853971832,18.566666666666663,10,3,7,2.5555808316737667,0.8518602772245889,135.75581283962308,60.0,2100.0,0.0,0.0,0.0,43.46850599977188,0.0,0.0,135.75581283962308,2100.0,67.2078405845709,1157.8452828431034,,,,False,False,not_attempted,0,0,0,0,50,1,0.02,149.61661749215594,1814.0,False,,,False,4,0
2028,nn,adaptive,35,2100.0,35.0,7,recovering,recovering,29 31 45 49,3677,2.083333333333333,0.48,0.2,31.68530405653792,18.58333333333333,7,1,6,4.624965887439624,4.624965887439624,140.3807787270627,60.0,2160.0,10.994864200009031,0.0021309999283403,10.996995199937372,54.46550119970925,0.0,0.0,140.3807787270627,2160.0,63.57645759900489,1089.1744999813045,63.57645759900489,63.57645759900489,0.0,True,False,incumbent_not_worse,0,0,0,0,38,6,0.1578947368421052,148.12449542038314,1938.0,False,,,True,4,0
2028,nn,adaptive,36,2160.0,36.0,7,recovering,recovering,29 31 45 49,3677,1.976284584980237,0.506,0.24,31.96639637345568,18.6,6,0,6,1.1529347456138883,1.1529347456138883,141.5337134726766,60.0,2220.0,0.0,0.0,0.0,54.46550119970925,0.0,0.0,141.5337134726766,2220.0,57.372392027817206,1017.2526587885824,,,,False,False,not_attempted,0,0,0,0,1,0,0.0,147.95119295710634,1938.0,False,,,False,4,0
2028,nn,adaptive,37,2220.0,37.0,7,recovering,recovering,29 31 45 49,3677,1.8796992481203008,0.532,0.28,32.22432798433814,18.616666666666667,6,0,6,0.4716729886175498,0.4716729886175498,142.00538646129414,60.0,2280.0,0.0,0.0,0.0,54.46550119970925,0.0,0.0,142.00538646129414,2280.0,55.90782507408973,886.6561195164436,,,,False,False,not_attempted,0,0,0,0,1,0,0.0,147.857859623773,1938.0,False,,,False,3,0
2028,nn,adaptive,38,2280.0,38.0,7,recovering,recovering,29 31 45 49,3677,1.7921146953405016,0.558,0.32,32.46184812933902,18.633333333333333,6,3,3,3.1695823232992786,1.0565274410997596,145.1749687845934,60.0,2340.0,0.0,0.0,0.0,54.46550119970925,0.0,0.0,145.1749687845934,2340.0,54.80027792602874,877.0470713592711,,,,False,False,not_attempted,0,0,0,0,26,4,0.1538461538461538,146.57156896561546,1938.0,False,,,False,3,0
2028,nn,adaptive,39,2340.0,39.0,7,recovering,recovering,29 31 45 49,3677,1.712328767123288,0.584,0.36,32.68128748683469,18.65,3,0,3,4.538329224076113,4.538329224076113,149.7132980086695,60.0,2400.0,0.0,0.0,0.0,54.46550119970925,0.0,0.0,149.7132980086695,2400.0,49.108333156280494,751.7121112361892,,,,False,False,not_attempted,0,0,0,0,9,6,0.6666666666666666,143.62564335293743,1938.0,False,,,False,3,0
2028,nn,adaptive,40,2400.0,40.0,8,recovering,recovering,29 31 45 49,3677,1.639344262295082,0.61,0.4,32.884634908397665,18.666666666666668,3,0,3,0.6305367665671433,0.6305367665671433,150.34383477523664,60.0,2460.0,10.922732700011691,0.0005403000395745,10.923273000051267,65.38877419976052,0.0,0.0,150.34383477523664,2460.0,45.021987377990826,733.7448108183605,45.021987377990826,45.021987377990826,0.0,True,False,incumbent_not_worse,0,0,0,0,0,0,0.0,143.5323100196041,1938.0,False,,,True,2,0
2028,nn,adaptive,41,2460.0,41.0,8,recovering,recovering,29 31 45 49,3677,1.572327044025157,0.636,0.44,33.073597869454325,18.683333333333334,3,1,2,0.2926176344046112,0.2926176344046112,150.6364524096413,60.0,2520.0,0.0,0.0,0.0,65.38877419976052,0.0,0.0,150.6364524096413,2520.0,44.22193519271438,619.6056445117274,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,143.49319517111942,1938.0,False,,,False,1,0
2028,nn,adaptive,42,2520.0,42.0,8,recovering,recovering,29 31 45 49,3677,1.5105740181268883,0.6619999999999999,0.48,33.249650529638785,18.7,2,1,1,0.1121044345456221,0.1121044345456221,150.74855684418688,60.0,2580.0,0.0,0.0,0.0,65.38877419976052,0.0,0.0,150.74855684418688,2580.0,43.39933616631307,499.60564451172735,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,143.49319517111942,1956.0,False,,,False,0,0
2028,nn,adaptive,43,2580.0,43.0,8,recovering,recovering,29 31 45 49,3677,1.4534883720930234,0.688,0.52,33.41407226782236,18.716666666666665,1,1,0,41.56388053692929,41.56388053692929,192.31243738111613,531.0673442348518,3111.067344234852,0.0,0.0,0.0,65.38877419976052,0.0,0.0,192.31243738111613,3111.067344234852,42.811981951293376,499.60564451172735,,,,False,False,not_attempted,0,0,0,0,683,40,0.0585651537335285,138.65445799232802,1956.0,True,,,False,0,0
2028,nn,static_live,0,0.0,0.0,0,normal,initial,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.0,84,0,84,16.660400703942315,16.660400703942315,16.660400703942315,60.0,60.0,9.957765099941753,0.252319399965927,10.21008449990768,10.21008449990768,0.0,0.0,16.660400703942315,60.0,162.58793156149096,2761.487785832027,,,,False,False,initial_plan,0,0,0,0,97,0,0.0,177.83388229329896,0.0,False,,,True,10,10
2028,nn,static_live,1,60.0,1.0,0,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.016666666666666,84,0,84,2.671835477730445,2.671835477730445,19.33223618167276,60.0,120.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,19.33223618167276,120.0,144.89809698360446,2603.2770542730404,,,,False,False,not_attempted,0,0,0,0,24,0,0.0,177.65141542411558,0.0,False,,,False,9,10
2028,nn,static_live,2,120.0,2.0,0,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.03333333333333,84,6,78,2.2336491502253266,0.3722748583708877,21.565885331898087,60.0,180.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,21.565885331898087,180.0,142.35879798598543,2603.2770542730404,,,,False,False,not_attempted,0,0,0,0,25,0,0.0,177.33697396192156,239.0,False,,,False,9,4
2028,nn,static_live,3,180.0,3.0,0,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.05,78,4,74,4.632857667324735,1.1582144168311836,26.198742999222823,60.0,240.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,26.198742999222823,240.0,140.51455427701427,2575.2504365841983,,,,False,False,not_attempted,0,0,0,0,75,0,0.0,176.58965573332028,239.0,False,,,False,9,0
2028,nn,static_live,4,240.0,4.0,0,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.066666666666663,74,0,74,2.1890984112485845,2.1890984112485845,28.38784141047141,60.0,300.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,28.38784141047141,300.0,135.7776609100203,2453.454217402684,,,,False,False,not_attempted,0,0,0,0,38,0,0.0,176.38162922177597,239.0,False,,,False,9,0
2028,nn,static_live,5,300.0,5.0,1,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.08333333333333,74,3,71,4.763597379502395,1.587865793167465,33.1514387899738,60.0,360.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,33.1514387899738,360.0,133.8378687044175,2453.454217402684,,,,False,False,not_attempted,0,0,0,0,105,0,0.0,175.72436508422112,402.0,False,,,False,9,0
2028,nn,static_live,6,360.0,6.0,1,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.1,71,2,69,4.5988841917568095,2.2994420958784048,37.75032298173061,60.0,420.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,37.75032298173061,420.0,128.65555322310212,2295.479016670314,,,,False,False,not_attempted,0,0,0,0,68,0,0.0,173.98774183949396,422.0,False,,,False,9,0
2028,nn,static_live,7,420.0,7.0,1,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.116666666666667,69,3,66,4.0596296318654135,1.353209877288471,41.809952613596025,60.0,480.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,41.809952613596025,480.0,123.9692432558826,2295.479016670314,,,,False,False,not_attempted,0,0,0,0,59,0,0.0,172.73804103501027,477.0,False,,,False,8,0
2028,nn,static_live,8,480.0,8.0,1,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.133333333333333,66,3,63,2.961749733340985,0.9872499111136616,44.77170234693701,60.0,540.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,44.77170234693701,540.0,120.21492095922405,2165.047520150499,,,,False,False,not_attempted,0,0,0,0,53,0,0.0,172.64470770167694,647.0,False,,,False,8,0
2028,nn,static_live,9,540.0,9.0,1,normal,normal,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.15,63,2,61,1.3608862693802408,0.6804431346901204,46.13258861631725,60.0,600.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,46.13258861631725,600.0,117.0907644351915,2165.047520150499,,,,False,False,not_attempted,0,0,0,0,35,0,0.0,172.53888579406538,647.0,False,,,False,8,0
2028,nn,static_live,10,600.0,10.0,2,degrading,degrading,29 31 45 49,0,1.0,1.0,0.0,34.78037077224997,18.166666666666668,61,4,57,3.361017409988798,0.8402543524971995,49.49360602630605,60.0,660.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,49.49360602630605,660.0,115.72549646918236,2159.671519313145,,,,False,False,not_attempted,0,0,0,0,46,0,0.0,172.2841837989397,647.0,False,,,False,8,0
2028,nn,static_live,11,660.0,11.0,2,degrading,degrading,29 31 45 49,3677,1.06951871657754,0.935,0.0,34.56371404486458,18.183333333333334,57,1,56,5.361894975074431,5.361894975074431,54.85550100138048,60.0,720.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,54.85550100138048,720.0,119.75169793548004,2113.5554442479747,,,,False,False,not_attempted,0,0,0,0,52,4,0.0769230769230769,170.6107783742012,659.0,False,,,False,8,0
2028,nn,static_live,12,720.0,12.0,2,degrading,degrading,29 31 45 49,3677,1.1494252873563218,0.87,0.0,34.317993984953176,18.2,56,2,54,1.8662221867776647,0.9331110933888326,56.72172318815814,60.0,780.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,56.72172318815814,780.0,121.98783295405524,1989.871883449698,,,,False,False,not_attempted,0,0,0,0,34,10,0.2941176470588235,170.20338483629783,743.0,False,,,False,8,0
2028,nn,static_live,13,780.0,13.0,2,degrading,degrading,29 31 45 49,3677,1.2422360248447206,0.8049999999999999,0.0,34.03694211724979,18.216666666666665,54,2,52,4.305376992369692,2.152688496184846,61.02710018052783,60.0,840.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,61.02710018052783,840.0,126.95576049578716,1910.582367034251,,,,False,False,not_attempted,0,0,0,0,38,27,0.7105263157894737,170.1100515029645,843.0,False,,,False,8,0
2028,nn,static_live,14,840.0,14.0,2,degrading,degrading,29 31 45 49,3677,1.351351351351351,0.74,0.0,33.712347650969065,18.23333333333333,52,3,49,6.35139660097545,2.11713220032515,67.37849678150329,60.0,900.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,67.37849678150329,900.0,129.18190766336443,1836.6597742730205,,,,False,False,not_attempted,0,0,0,0,46,20,0.4347826086956521,167.71471727564924,843.0,False,,,False,8,0
2028,nn,static_live,15,900.0,15.0,3,degrading,degrading,29 31 45 49,3677,1.4814814814814814,0.675,0.0,33.33324201699034,18.25,49,1,48,3.9570390571833074,3.9570390571833074,71.3355358386866,60.0,960.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,71.3355358386866,960.0,129.40417202765917,2092.9698213309766,,,,False,False,not_attempted,0,0,0,0,41,4,0.0975609756097561,166.20343873996322,853.0,False,,,False,8,0
2028,nn,static_live,16,960.0,16.0,3,degrading,degrading,29 31 45 49,3677,1.639344262295082,0.61,0.0,32.884634908397665,18.266666666666666,48,5,43,6.05005613371363,1.210011226742726,77.38559197240022,60.0,1020.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,77.38559197240022,1020.0,132.9531946702598,2115.769613559977,,,,False,False,not_attempted,0,0,0,0,76,6,0.0789473684210526,164.72423250848738,1087.0,False,,,False,8,0
2028,nn,static_live,17,1020.0,17.0,3,degrading,degrading,29 31 45 49,3677,1.8348623853211008,0.545,0.0,32.34548500261859,18.28333333333333,43,0,43,2.568114743721861,2.568114743721861,79.95370671612208,60.0,1080.0,0.0,0.0,0.0,10.21008449990768,0.0,0.0,79.95370671612208,1080.0,135.32953843540767,2073.6340737767614,,,,False,False,not_attempted,0,0,0,0,60,1,0.0166666666666666,164.47158796189908,1087.0,False,,,False,8,0
