epoch,elapsed_s,elapsed_min,traffic_state,traffic_change,center_bins,peak_tt_multiplier,speed_multiplier,recovery_progress,disruption_region_edges,disruption_region_length_km,disruption_region_speed_kmh,affected_edges,affected_length_km,network_speed_kmh_at_start_hour,speed_change_from_previous_pct
21,1260.0,21.0,disrupted,disrupted,30 42 51 81,2.857142857142857,0.35,0.0,2227,85.06585000000001,11.309121194665694,2227,85.06585000000001,31.452570520598588,0.0
22,1320.0,22.0,disrupted,disrupted,30 42 51 81,2.857142857142857,0.35,0.0,2227,85.06585000000001,11.309121194665694,2227,85.06585000000001,31.452570520598588,0.0
23,1380.0,23.0,disrupted,disrupted,30 42 51 81,2.857142857142857,0.35,0.0,2227,85.06585000000001,11.309121194665694,2227,85.06585000000001,31.452570520598588,0.0
24,1440.0,24.0,disrupted,disrupted,30 42 51 81,2.857142857142857,0.35,0.0,2227,85.06585000000001,11.309121194665694,2227,85.06585000000001,31.452570520598588,0.0
25,1500.0,25.0,disrupted,disrupted,30 42 51 81,2.857142857142857,0.35,0.0,2227,85.06585000000001,11.309121194665694,2227,85.06585000000001,31.452570520598588,0.0
26,1560.0,26.0,disrupted,disrupted,30 42 51 81,2.857142857142857,0.35,0.0,2227,85.06585000000001,11.309121194665694,2227,85.06585000000001,31.452570520598588,0.0
27,1620.0,27.0,disrupted,disrupted,30 42 51 81,2.857142857142857,0.35,0.0,2227,85.06585000000001,11.309121194665694,2227,85.06585000000001,31.452570520598588,0.0
28,1680.0,28.0,disrupted,disrupted,30 42 51 81,2.857142857142857,0.35,0.0,2227,85.06585000000001,11.309121194665694,2227,85.06585000000001,31.452570520598588,0.0
29,1740.0,29.0,disrupted,disrupted,30 42 51 81,2.857142857142857,0.35,0.0,2227,85.06585000000001,11.309121194665694,2227,85.06585000000001,31.452570520598588,0.0
30,1800.0,30.0,recovering,recovering,30 42 51 81,2.857142857142857,0.35,0.0,2227,85.06585000000001,11.309121194665694,2227,85.06585000000001,31.452570520598588,0.0
31,1860.0,31.0,recovering,recovering,30 42 51 81,2.6595744680851063,0.376,0.04,2227,85.06585000000001,12.149227340555145,2227,85.06585000000001,31.77601131408416,1.0283445458734386
32,1920.0,32.0,recovering,recovering,30 42 51 81,2.4875621890547266,0.40199999999999997,0.08,2227,85.06585000000001,12.989333486444597,2227,85.06585000000001,32.063080038424864,0.903413337511827
33,1980.0,33.0,recovering,recovering,30 42 51 81,2.336448598130841,0.428,0.12,2227,85.06585000000001,13.829439632334047,2227,85.06585000000001,32.31958534492627,0.8000020777604755
34,2040.0,34.0,recovering,recovering,30 42 51 81,2.2026431718061676,0.45399999999999996,0.16,2227,85.06585000000001,14.669545778223497,2227,85.06585000000001,32.55016153739909,0.7134255901244835
35,2100.0,35.0,recovering,recovering,30 42 51 81,2.0833333333333335,0.48,0.2,2227,85.06585000000001,15.50965192411295,2227,85.06585000000001,32.75855106933444,0.6402104385746732
36,2160.0,36.0,recovering,recovering,30 42 51 81,1.976284584980237,0.506,0.24,2227,85.06585000000001,16.3497580700024,2227,85.06585000000001,32.94780923645322,0.577736685356478
37,2220.0,37.0,recovering,recovering,30 42 51 81,1.8796992481203008,0.532,0.28,2227,85.06585000000001,17.189864215891852,2227,85.06585000000001,33.120454967615515,0.5239976045851469
38,2280.0,38.0,recovering,recovering,30 42 51 81,1.7921146953405016,0.558,0.32,2227,85.06585000000001,18.02997036178131,2227,85.06585000000001,33.27858357743186,0.4774348962626185
39,2340.0,39.0,recovering,recovering,30 42 51 81,1.7123287671232879,0.584,0.36,2227,85.06585000000001,18.870076507670756,2227,85.06585000000001,33.42395222363892,0.4368234178862229
40,2400.0,40.0,recovering,recovering,30 42 51 81,1.639344262295082,0.61,0.4,2227,85.06585000000001,19.710182653560206,2227,85.06585000000001,33.55804547919766,0.4011891073249618
41,2460.0,41.0,recovering,recovering,30 42 51 81,1.572327044025157,0.636,0.44,2227,85.06585000000001,20.55028879944966,2227,85.06585000000001,33.68212621591513,0.3697495934153583
42,2520.0,42.0,recovering,recovering,30 42 51 81,1.5105740181268883,0.6619999999999999,0.48,2227,85.06585000000001,21.39039494533911,2227,85.06585000000001,33.79727550010811,0.34187059170440737
43,2580.0,43.0,recovering,recovering,30 42 51 81,1.4534883720930234,0.688,0.52,2227,85.06585000000001,22.230501091228565,2227,85.06585000000001,33.904424172373204,0.31703346106923824
44,2640.0,44.0,recovering,recovering,30 42 51 81,1.400560224089636,0.714,0.56,2227,85.06585000000001,23.07060723711801,2227,85.06585000000001,34.00437806583756,0.2948107685185164
45,2700.0,45.0,recovering,recovering,30 42 51 81,1.3513513513513513,0.74,0.6,2227,85.06585000000001,23.91071338300747,2227,85.06585000000001,34.09783830938845,0.27484767805470156
46,2760.0,46.0,recovering,recovering,30 42 51 81,1.3054830287206267,0.766,0.64,2227,85.06585000000001,24.75081952889692,2227,85.06585000000001,34.18541779831154,0.25684762807669514
47,2820.0,47.0,recovering,recovering,30 42 51 81,1.2626262626262625,0.792,0.68,2227,85.06585000000001,25.59092567478637,2227,85.06585000000001,34.26765465063994,0.24056120306494844
48,2880.0,48.0,recovering,recovering,30 42 51 81,1.2224938875305624,0.818,0.72,2227,85.06585000000001,26.43103182067582,2227,85.06585000000001,34.345023273750066,0.22577740991878148
49,2940.0,49.0,recovering,recovering,30 42 51 81,1.1848341232227486,0.8440000000000001,0.76,2227,85.06585000000001,27.271137966565277,2227,85.06585000000001,34.417943522107606,0.2123167824820582
50,3000.0,50.0,recovering,recovering,30 42 51 81,1.1494252873563218,0.87,0.8,2227,85.06585000000001,28.111244112454724,2227,85.06585000000001,34.48678831955742,0.20002588883787364
51,3060.0,51.0,recovering,recovering,30 42 51 81,1.1160714285714286,0.896,0.84,2227,85.06585000000001,28.951350258344178,2227,85.06585000000001,34.55189003834604,0.18877292424386294
52,3120.0,52.0,recovering,recovering,30 42 51 81,1.0845986984815619,0.922,0.88,2227,85.06585000000001,29.791456404233628,2227,85.06585000000001,34.613545865202205,0.17844415106595957
53,3180.0,53.0,recovering,recovering,30 42 51 81,1.0548523206751055,0.9480000000000001,0.92,2227,85.06585000000001,30.631562550123082,2227,85.06585000000001,34.672022337292695,0.1689410045368378
54,3240.0,54.0,recovering,recovering,30 42 51 81,1.026694045174538,0.974,0.96,2227,85.06585000000001,31.471668696012525,2227,85.06585000000001,34.72755919411002,0.16017772565171118
55,3300.0,55.0,normal,recovered,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,32.31174401462302,0,0.0,34.78037077224997,0.1520739705452856
56,3360.0,56.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,32.31174401462302,0,0.0,34.78037077224997,0.0
57,3420.0,57.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,32.31174401462302,0,0.0,34.78037077224997,0.0
58,3480.0,58.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,32.31174401462302,0,0.0,34.78037077224997,0.0
59,3540.0,59.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,32.31174401462302,0,0.0,34.78037077224997,0.0
60,3600.0,60.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,7.8850994464067625
61,3660.0,61.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
62,3720.0,62.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
63,3780.0,63.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
64,3840.0,64.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
65,3900.0,65.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
66,3960.0,66.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
67,4020.0,67.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
68,4080.0,68.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
69,4140.0,69.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
70,4200.0,70.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
71,4260.0,71.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
72,4320.0,72.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
73,4380.0,73.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
74,4440.0,74.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
75,4500.0,75.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
76,4560.0,76.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
77,4620.0,77.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
78,4680.0,78.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
79,4740.0,79.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
80,4800.0,80.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
81,4860.0,81.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
82,4920.0,82.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
83,4980.0,83.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
84,5040.0,84.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
85,5100.0,85.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
86,5160.0,86.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
87,5220.0,87.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
88,5280.0,88.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
89,5340.0,89.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
90,5400.0,90.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
91,5460.0,91.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
92,5520.0,92.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
93,5580.0,93.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
94,5640.0,94.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
95,5700.0,95.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
96,5760.0,96.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
97,5820.0,97.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
98,5880.0,98.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
99,5940.0,99.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
100,6000.0,100.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
101,6060.0,101.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
102,6120.0,102.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
103,6180.0,103.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
104,6240.0,104.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
105,6300.0,105.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
106,6360.0,106.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
107,6420.0,107.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
108,6480.0,108.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
109,6540.0,109.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
110,6600.0,110.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
111,6660.0,111.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
112,6720.0,112.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
113,6780.0,113.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
114,6840.0,114.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
115,6900.0,115.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
116,6960.0,116.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
117,7020.0,117.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
118,7080.0,118.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
119,7140.0,119.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,34.137696954788225,0,0.0,37.52283759547087,0.0
120,7200.0,120.0,normal,normal,30 42 51 81,1.0,1.0,1.0,2227,85.06585000000001,33.99785569653365,0,0.0,36.05515527688146,-3.91143744087884
