run_id,method,n_bins,vehicles,start_hour,seed,energy_kwh,battery_remaining_mean_kwh,battery_remaining_min_kwh,battery_remaining_total_kwh,oracle_prep_s,runtime_s,makespan_s,served_bins,served_demand_kg,active_vehicles,exact_coverage,capacity_feasible,battery_feasible,return_feasible,feasible,exact_global_factor_graph,rounds,converged,total_demand_kg,target_total_demand_kg
aco_n84_k10_h04_s7,aco,84,10,4,7,82.49199209811152,171.75080079018886,159.9589874969366,1717.5080079018885,14.745866100070998,24.126958400011063,2647.8457589078207,84,11700.0,10,True,True,True,True,True,,,,11700.0,11700.0
ga_n84_k10_h04_s7,ga,84,10,4,7,89.84409729316225,171.01559027068376,163.78973461606182,1710.1559027068377,14.745866100070998,18.55109880003147,2710.279737431813,84,11700.0,10,True,True,True,True,True,,,,11700.0,11700.0
nn_n84_k10_h04_s7,nn,84,10,4,7,103.7544070999368,169.62455929000632,159.54545620349245,1696.2455929000632,14.745866100070998,0.2378545999526977,3419.821360620862,84,11700.0,10,True,True,True,True,True,,,,11700.0,11700.0
proposed_n84_k10_h04_s7,proposed,84,10,4,7,81.20830220248354,171.87916977975163,159.04607012658542,1718.7916977975165,14.745866100070998,3486.5305320998887,3080.1441583747323,84,11700.0,10,True,True,True,True,True,False,63.0,True,11700.0,11700.0
pso_n84_k10_h04_s7,pso,84,10,4,7,98.30218871607528,170.16978112839246,163.1239854217595,1701.6978112839247,14.745866100070998,12.305101900128648,2644.976133822147,84,11700.0,10,True,True,True,True,True,,,,11700.0,11700.0
