epoch,elapsed_s,elapsed_min,traffic_state,traffic_change,center_bins,peak_tt_multiplier,speed_multiplier,recovery_progress,disruption_region_edges,disruption_region_length_km,disruption_region_speed_kmh,affected_edges,affected_length_km,network_speed_kmh_at_start_hour,speed_change_from_previous_pct
67,4020.0,67.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
68,4080.0,68.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
69,4140.0,69.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
70,4200.0,70.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
71,4260.0,71.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
72,4320.0,72.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
73,4380.0,73.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
74,4440.0,74.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
75,4500.0,75.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
76,4560.0,76.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
77,4620.0,77.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
78,4680.0,78.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
79,4740.0,79.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
80,4800.0,80.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
81,4860.0,81.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
82,4920.0,82.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
83,4980.0,83.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
84,5040.0,84.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
85,5100.0,85.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
86,5160.0,86.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
87,5220.0,87.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
88,5280.0,88.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
89,5340.0,89.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
90,5400.0,90.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
91,5460.0,91.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
92,5520.0,92.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
93,5580.0,93.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
94,5640.0,94.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
95,5700.0,95.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
96,5760.0,96.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
97,5820.0,97.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
98,5880.0,98.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
99,5940.0,99.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
100,6000.0,100.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
101,6060.0,101.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
102,6120.0,102.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
103,6180.0,103.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
104,6240.0,104.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
105,6300.0,105.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
106,6360.0,106.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
107,6420.0,107.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
108,6480.0,108.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
109,6540.0,109.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
110,6600.0,110.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
111,6660.0,111.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
112,6720.0,112.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
113,6780.0,113.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
114,6840.0,114.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
115,6900.0,115.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
116,6960.0,116.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
117,7020.0,117.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
118,7080.0,118.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
119,7140.0,119.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.88193561662862,0,0.0,37.52283759547087,0.0
120,7200.0,120.0,normal,normal,13 24 25 68,1.0,1.0,1.0,2681,93.19825999999999,27.573842119551184,0,0.0,36.05515527688146,-3.91143744087884
