run_id,method,n_bins,vehicles,start_hour,seed,energy_kwh,battery_remaining_mean_kwh,battery_remaining_min_kwh,battery_remaining_total_kwh,oracle_prep_s,runtime_s,makespan_s,served_bins,served_demand_kg,active_vehicles,exact_coverage,capacity_feasible,battery_feasible,return_feasible,feasible,exact_global_factor_graph,rounds,converged,total_demand_kg,target_total_demand_kg
aco_n84_k9_h19_s7,aco,84,9,19,7,108.85784104030914,167.90468432885456,154.7432283364595,1511.142158959691,14.303073199931532,23.673908500000834,3253.315412056265,84,11700.0,9,True,True,True,True,True,,,,11700.0,11700.0
ga_n84_k9_h19_s7,ga,84,9,19,7,113.07333469744452,167.43629614472837,154.87411403728103,1506.9266653025554,14.303073199931532,20.03891650005244,2872.23369445264,84,11700.0,9,True,True,True,True,True,,,,11700.0,11700.0
nn_n84_k9_h19_s7,nn,84,9,19,7,137.82545467537997,164.68606059162445,156.79361035237577,1482.17454532462,14.303073199931532,0.2406789999222383,3243.9336062442267,84,11700.0,9,True,True,True,True,True,,,,11700.0,11700.0
proposed_n84_k9_h19_s7,proposed,84,9,19,7,101.13894784656888,168.762339128159,154.85093328157427,1518.861052153431,14.303073199931532,1512.8723829000955,2802.2935485058074,84,11700.0,9,True,True,True,True,True,False,64.0,False,11700.0,11700.0
pso_n84_k9_h19_s7,pso,84,9,19,7,133.10515141086407,165.21053873212622,157.719194327313,1486.894848589136,14.303073199931532,12.925065899966285,2953.1803896706847,84,11700.0,9,True,True,True,True,True,,,,11700.0,11700.0
