epoch,elapsed_s,elapsed_min,traffic_state,traffic_change,center_bins,peak_tt_multiplier,speed_multiplier,recovery_progress,disruption_region_edges,disruption_region_length_km,disruption_region_speed_kmh,affected_edges,affected_length_km,network_speed_kmh_at_start_hour,speed_change_from_previous_pct
36,2160.0,36.0,recovering,recovering,4 26 37 66,1.976284584980237,0.506,0.24,2053,77.5336,17.400629956623323,2053,77.5336,33.198983296359664,0.4985506068489576
37,2220.0,37.0,recovering,recovering,4 26 37 66,1.8796992481203008,0.532,0.28,2053,77.5336,18.294733472181044,2053,77.5336,33.34899377229633,0.45185262029732165
38,2280.0,38.0,recovering,recovering,4 26 37 66,1.7921146953405016,0.558,0.32,2053,77.5336,19.188836987738767,2053,77.5336,33.486201638691476,0.4114303038106115
39,2340.0,39.0,recovering,recovering,4 26 37 66,1.7123287671232879,0.584,0.36,2053,77.5336,20.08294050329648,2053,77.5336,33.61217877341451,0.37620610447939296
40,2400.0,40.0,recovering,recovering,4 26 37 66,1.639344262295082,0.61,0.4,2053,77.5336,20.977044018854205,2053,77.5336,33.72824984891458,0.34532446195327804
41,2460.0,41.0,recovering,recovering,4 26 37 66,1.572327044025157,0.636,0.44,2053,77.5336,21.871147534411925,2053,77.5336,33.83553909057353,0.31809904794810606
42,2520.0,42.0,recovering,recovering,4 26 37 66,1.5105740181268883,0.6619999999999999,0.48,2053,77.5336,22.765251049969642,2053,77.5336,33.93500680882702,0.2939740903409982
43,2580.0,43.0,recovering,recovering,4 26 37 66,1.4534883720930234,0.688,0.52,2053,77.5336,23.659354565527366,2053,77.5336,34.0274782225581,0.2724956392436306
44,2640.0,44.0,recovering,recovering,4 26 37 66,1.400560224089636,0.714,0.56,2053,77.5336,24.553458081085086,2053,77.5336,34.113666407032305,0.2532899555779178
45,2700.0,45.0,recovering,recovering,4 26 37 66,1.3513513513513513,0.74,0.6,2053,77.5336,25.447561596642807,2053,77.5336,34.194190717748114,0.23604707202977693
46,2760.0,46.0,recovering,recovering,4 26 37 66,1.3054830287206267,0.766,0.64,2053,77.5336,26.341665112200527,2053,77.5336,34.26959169765464,0.22050815744965035
47,2820.0,47.0,recovering,recovering,4 26 37 66,1.2626262626262625,0.792,0.68,2053,77.5336,27.235768627758247,2053,77.5336,34.34034322669782,0.2064557105535103
48,2880.0,48.0,recovering,recovering,4 26 37 66,1.2224938875305624,0.818,0.72,2053,77.5336,28.129872143315968,2053,77.5336,34.40686249105634,0.19370588092084695
49,2940.0,49.0,recovering,recovering,4 26 37 66,1.1848341232227486,0.8440000000000001,0.76,2053,77.5336,29.02397565887369,2053,77.5336,34.46951821529238,0.18210240544986878
50,3000.0,50.0,recovering,recovering,4 26 37 66,1.1494252873563218,0.87,0.8,2053,77.5336,29.918079174431405,2053,77.5336,34.52863750057551,0.17151178300165437
51,3060.0,51.0,recovering,recovering,4 26 37 66,1.1160714285714286,0.896,0.84,2053,77.5336,30.81218268998913,2053,77.5336,34.58451153678982,0.16181940632140623
52,3120.0,52.0,recovering,recovering,4 26 37 66,1.0845986984815619,0.922,0.88,2053,77.5336,31.70628620554685,2053,77.5336,34.63740039910128,0.15292644007767198
53,3180.0,53.0,recovering,recovering,4 26 37 66,1.0548523206751055,0.9480000000000001,0.92,2053,77.5336,32.60038972110457,2053,77.5336,34.68753709573154,0.14474728487869903
54,3240.0,54.0,recovering,recovering,4 26 37 66,1.026694045174538,0.974,0.96,2053,77.5336,33.49449323666228,2053,77.5336,34.73513099985647,0.13720750479799815
55,3300.0,55.0,normal,recovered,4 26 37 66,1.0,1.0,1.0,2053,77.5336,34.38859675222001,0,0.0,34.78037077224997,0.13024212401466784
56,3360.0,56.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,34.38859675222001,0,0.0,34.78037077224997,0.0
57,3420.0,57.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,34.38859675222001,0,0.0,34.78037077224997,0.0
58,3480.0,58.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,34.38859675222001,0,0.0,34.78037077224997,0.0
59,3540.0,59.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,34.38859675222001,0,0.0,34.78037077224997,0.0
60,3600.0,60.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,7.8850994464067625
61,3660.0,61.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
62,3720.0,62.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
63,3780.0,63.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
64,3840.0,64.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
65,3900.0,65.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
66,3960.0,66.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
67,4020.0,67.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
68,4080.0,68.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
69,4140.0,69.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
70,4200.0,70.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
71,4260.0,71.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
72,4320.0,72.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
73,4380.0,73.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
74,4440.0,74.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
75,4500.0,75.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
76,4560.0,76.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
77,4620.0,77.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
78,4680.0,78.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
79,4740.0,79.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
80,4800.0,80.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
81,4860.0,81.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
82,4920.0,82.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
83,4980.0,83.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
84,5040.0,84.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
85,5100.0,85.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
86,5160.0,86.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
87,5220.0,87.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
88,5280.0,88.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
89,5340.0,89.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
90,5400.0,90.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
91,5460.0,91.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
92,5520.0,92.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
93,5580.0,93.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
94,5640.0,94.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
95,5700.0,95.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
96,5760.0,96.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
97,5820.0,97.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
98,5880.0,98.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
99,5940.0,99.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
100,6000.0,100.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
101,6060.0,101.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
102,6120.0,102.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
103,6180.0,103.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
104,6240.0,104.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
105,6300.0,105.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
106,6360.0,106.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
107,6420.0,107.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
108,6480.0,108.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
109,6540.0,109.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
110,6600.0,110.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
111,6660.0,111.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
112,6720.0,112.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
113,6780.0,113.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
114,6840.0,114.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
115,6900.0,115.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
116,6960.0,116.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
117,7020.0,117.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
118,7080.0,118.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
119,7140.0,119.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,37.85621564180859,0,0.0,37.52283759547087,0.0
120,7200.0,120.0,normal,normal,4 26 37 66,1.0,1.0,1.0,2053,77.5336,36.12684227525673,0,0.0,36.05515527688146,-3.91143744087884
