epoch,elapsed_s,elapsed_min,traffic_state,traffic_change,center_bins,peak_tt_multiplier,speed_multiplier,recovery_progress,disruption_region_edges,disruption_region_length_km,disruption_region_speed_kmh,affected_edges,affected_length_km,network_speed_kmh_at_start_hour,speed_change_from_previous_pct
14,840.0,14.0,degrading,degrading,26 31 44 48,1.3513513513513513,0.74,0.0,4546,144.76368,24.926543860248657,4546,144.76368,33.679839240303636,-0.9826806652044495
15,900.0,15.0,degrading,degrading,26 31 44 48,1.4814814814814814,0.675,0.0,4546,144.76368,22.737050142794384,4546,144.76368,33.2897046472472,-1.1583623967823864
16,960.0,16.0,degrading,degrading,26 31 44 48,1.639344262295082,0.61,0.0,4546,144.76368,20.54755642534011,4546,144.76368,32.828391387310525,-1.385753537993073
17,1020.0,17.0,degrading,degrading,26 31 44 48,1.8348623853211008,0.545,0.0,4546,144.76368,18.358062707885836,4546,144.76368,32.27446466839824,-1.6873404254781788
18,1080.0,18.0,degrading,degrading,26 31 44 48,2.0833333333333335,0.48,0.0,4546,144.76368,16.16856899043156,4546,144.76368,31.596922859858367,-2.0993123061876506
19,1140.0,19.0,degrading,degrading,26 31 44 48,2.409638554216868,0.4149999999999999,0.0,4546,144.76368,13.979075272977283,4546,144.76368,30.749189772869467,-2.6829609033412694
20,1200.0,20.0,disrupted,holding,26 31 44 48,2.857142857142857,0.35,0.0,4546,144.76368,11.789581555523014,4546,144.76368,29.657929450275514,-3.548907566848447
21,1260.0,21.0,disrupted,disrupted,26 31 44 48,2.857142857142857,0.35,0.0,4546,144.76368,11.789581555523014,4546,144.76368,29.657929450275514,0.0
22,1320.0,22.0,disrupted,disrupted,26 31 44 48,2.857142857142857,0.35,0.0,4546,144.76368,11.789581555523014,4546,144.76368,29.657929450275514,0.0
23,1380.0,23.0,disrupted,disrupted,26 31 44 48,2.857142857142857,0.35,0.0,4546,144.76368,11.789581555523014,4546,144.76368,29.657929450275514,0.0
24,1440.0,24.0,disrupted,disrupted,26 31 44 48,2.857142857142857,0.35,0.0,4546,144.76368,11.789581555523014,4546,144.76368,29.657929450275514,0.0
25,1500.0,25.0,disrupted,disrupted,26 31 44 48,2.857142857142857,0.35,0.0,4546,144.76368,11.789581555523014,4546,144.76368,29.657929450275514,0.0
26,1560.0,26.0,disrupted,disrupted,26 31 44 48,2.857142857142857,0.35,0.0,4546,144.76368,11.789581555523014,4546,144.76368,29.657929450275514,0.0
27,1620.0,27.0,disrupted,disrupted,26 31 44 48,2.857142857142857,0.35,0.0,4546,144.76368,11.789581555523014,4546,144.76368,29.657929450275514,0.0
28,1680.0,28.0,disrupted,disrupted,26 31 44 48,2.857142857142857,0.35,0.0,4546,144.76368,11.789581555523014,4546,144.76368,29.657929450275514,0.0
29,1740.0,29.0,disrupted,disrupted,26 31 44 48,2.857142857142857,0.35,0.0,4546,144.76368,11.789581555523014,4546,144.76368,29.657929450275514,0.0
30,1800.0,30.0,recovering,recovering,26 31 44 48,2.857142857142857,0.35,0.0,4546,144.76368,11.789581555523014,4546,144.76368,29.657929450275514,0.0
31,1860.0,31.0,recovering,recovering,26 31 44 48,2.6595744680851063,0.376,0.04,4546,144.76368,12.665379042504723,4546,144.76368,30.13000790142106,1.5917444673170245
32,1920.0,32.0,recovering,recovering,26 31 44 48,2.4875621890547266,0.40199999999999997,0.08,4546,144.76368,13.541176529486432,4546,144.76368,30.553431771897753,1.4053227993236606
33,1980.0,33.0,recovering,recovering,26 31 44 48,2.336448598130841,0.428,0.12,4546,144.76368,14.416974016468144,4546,144.76368,30.93535428745094,1.2500151158288952
34,2040.0,34.0,recovering,recovering,26 31 44 48,2.2026431718061676,0.45399999999999996,0.16,4546,144.76368,15.29277150344985,4546,144.76368,31.281591953557413,1.1192296777636113
35,2100.0,35.0,recovering,recovering,26 31 44 48,2.0833333333333335,0.48,0.2,4546,144.76368,16.16856899043156,4546,144.76368,31.596922859858367,1.0080398298434323
36,2160.0,36.0,recovering,recovering,26 31 44 48,1.976284584980237,0.506,0.24,4546,144.76368,17.044366477413273,4546,144.76368,31.885308513607917,0.9127017052534603
37,2220.0,37.0,recovering,recovering,26 31 44 48,1.8796992481203008,0.532,0.28,4546,144.76368,17.92016396439498,4546,144.76368,32.150061135766876,0.8303279300119204
38,2280.0,38.0,recovering,recovering,26 31 44 48,1.7921146953405016,0.558,0.32,4546,144.76368,18.795961451376694,4546,144.76368,32.393971446583905,0.7586620435557467
39,2340.0,39.0,recovering,recovering,26 31 44 48,1.7123287671232879,0.584,0.36,4546,144.76368,19.6717589383584,4546,144.76368,32.61940741483223,0.695919512740395
40,2400.0,40.0,recovering,recovering,26 31 44 48,1.639344262295082,0.61,0.4,4546,144.76368,20.54755642534011,4546,144.76368,32.828391387310525,0.6406737247570904
41,2460.0,41.0,recovering,recovering,26 31 44 48,1.572327044025157,0.636,0.44,4546,144.76368,21.423353912321822,4546,144.76368,33.02266092642118,0.5917729468333022
42,2520.0,42.0,recovering,recovering,26 31 44 48,1.5105740181268883,0.6619999999999999,0.48,4546,144.76368,22.29915139930353,4546,144.76368,33.20371723415564,0.5482789776931618
43,2580.0,43.0,recovering,recovering,26 31 44 48,1.4534883720930234,0.688,0.52,4546,144.76368,23.174948886285236,4546,144.76368,33.37286402038111,0.509421234473928
44,2640.0,44.0,recovering,recovering,26 31 44 48,1.400560224089636,0.714,0.56,4546,144.76368,24.05074637326695,4546,144.76368,33.531238945320474,0.47456198198225774
45,2700.0,45.0,recovering,recovering,26 31 44 48,1.3513513513513513,0.74,0.6,4546,144.76368,24.926543860248657,4546,144.76368,33.679839240303636,0.443169711758884
46,2760.0,46.0,recovering,recovering,26 31 44 48,1.3054830287206267,0.766,0.64,4546,144.76368,25.802341347230364,4546,144.76368,33.8195427267193,0.41479855476413974
47,2820.0,47.0,recovering,recovering,26 31 44 48,1.2626262626262625,0.792,0.68,4546,144.76368,26.678138834212078,4546,144.76368,33.951125169435784,0.3890722112352085
48,2880.0,48.0,recovering,recovering,26 31 44 48,1.2224938875305624,0.818,0.72,4546,144.76368,27.553936321193788,4546,144.76368,34.07527468940447,0.36567129763480644
49,2940.0,49.0,recovering,recovering,26 31 44 48,1.1848341232227486,0.8440000000000001,0.76,4546,144.76368,28.429733808175502,4546,144.76368,34.19260380090568,0.34432330354092766
50,3000.0,50.0,recovering,recovering,26 31 44 48,1.1494252873563218,0.87,0.8,4546,144.76368,29.30553129515721,4546,144.76368,34.30365951795914,0.3247945599583746
51,3060.0,51.0,recovering,recovering,26 31 44 48,1.1160714285714286,0.896,0.84,4546,144.76368,30.181328782138916,4546,144.76368,34.40893188182611,0.30688377084624463
52,3120.0,52.0,recovering,recovering,26 31 44 48,1.0845986984815619,0.922,0.88,4546,144.76368,31.057126269120623,4546,144.76368,34.50886119008177,0.2904167691076598
53,3180.0,53.0,recovering,recovering,26 31 44 48,1.0548523206751055,0.9480000000000001,0.92,4546,144.76368,31.932923756102337,4546,144.76368,34.60384415220391,0.2752422387947151
54,3240.0,54.0,recovering,recovering,26 31 44 48,1.026694045174538,0.974,0.96,4546,144.76368,32.808721243084044,4546,144.76368,34.694239153161696,0.26122820505196653
55,3300.0,55.0,normal,recovered,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.684518730065754,0,0.0,34.78037077224997,0.24825913808927957
56,3360.0,56.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.684518730065754,0,0.0,34.78037077224997,0.0
57,3420.0,57.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.684518730065754,0,0.0,34.78037077224997,0.0
58,3480.0,58.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.684518730065754,0,0.0,34.78037077224997,0.0
59,3540.0,59.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.684518730065754,0,0.0,34.78037077224997,0.0
60,3600.0,60.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,7.8850994464067625
61,3660.0,61.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
62,3720.0,62.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
63,3780.0,63.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
64,3840.0,64.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
65,3900.0,65.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
66,3960.0,66.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
67,4020.0,67.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
68,4080.0,68.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
69,4140.0,69.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
70,4200.0,70.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
71,4260.0,71.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
72,4320.0,72.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
73,4380.0,73.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
74,4440.0,74.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
75,4500.0,75.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
76,4560.0,76.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
77,4620.0,77.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
78,4680.0,78.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
79,4740.0,79.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
80,4800.0,80.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
81,4860.0,81.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
82,4920.0,82.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
83,4980.0,83.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
84,5040.0,84.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
85,5100.0,85.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
86,5160.0,86.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
87,5220.0,87.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
88,5280.0,88.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
89,5340.0,89.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
90,5400.0,90.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
91,5460.0,91.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
92,5520.0,92.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
93,5580.0,93.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
94,5640.0,94.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
95,5700.0,95.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
96,5760.0,96.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
97,5820.0,97.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
98,5880.0,98.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
99,5940.0,99.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
100,6000.0,100.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
101,6060.0,101.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
102,6120.0,102.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
103,6180.0,103.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
104,6240.0,104.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
105,6300.0,105.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
106,6360.0,106.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
107,6420.0,107.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
108,6480.0,108.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
109,6540.0,109.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
110,6600.0,110.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
111,6660.0,111.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
112,6720.0,112.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
113,6780.0,113.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
114,6840.0,114.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
115,6900.0,115.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
116,6960.0,116.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
117,7020.0,117.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
118,7080.0,118.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
119,7140.0,119.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,33.691804953659336,0,0.0,37.52283759547087,0.0
120,7200.0,120.0,normal,normal,26 31 44 48,1.0,1.0,1.0,4546,144.76368,35.38421741370409,0,0.0,36.05515527688146,-3.91143744087884
